timestamp,open_time,symbol,mark_close,index_close,premium,premium_rate,confirm,source_record_id
2026-06-04T06:00:00Z,1780552800000,BTCUSDT,63998.9,64027.7,-28.8,-0.000449805318635,1,okx-premium:BTC-USDT-SWAP:1780552800000
2026-06-04T07:00:00Z,1780556400000,BTCUSDT,63570.9,63600.8,-29.9,-0.000470119872706,1,okx-premium:BTC-USDT-SWAP:1780556400000
2026-06-04T08:00:00Z,1780560000000,BTCUSDT,63603.1,63628.3,-25.2,-0.000396050185216,1,okx-premium:BTC-USDT-SWAP:1780560000000
2026-06-04T09:00:00Z,1780563600000,BTCUSDT,63246.1,63267,-20.9,-0.000330345993962,1,okx-premium:BTC-USDT-SWAP:1780563600000
2026-06-04T10:00:00Z,1780567200000,BTCUSDT,62390.5,62422,-31.5,-0.000504629777963,1,okx-premium:BTC-USDT-SWAP:1780567200000
2026-06-04T11:00:00Z,1780570800000,BTCUSDT,62515.5,62546,-30.5,-0.000487641096153,1,okx-premium:BTC-USDT-SWAP:1780570800000
2026-06-04T12:00:00Z,1780574400000,BTCUSDT,63730.3,63765.7,-35.4,-0.000555157396531,1,okx-premium:BTC-USDT-SWAP:1780574400000
2026-06-04T13:00:00Z,1780578000000,BTCUSDT,64193.1,64226.7,-33.6,-0.000523146915535,1,okx-premium:BTC-USDT-SWAP:1780578000000
2026-06-04T14:00:00Z,1780581600000,BTCUSDT,63926,63954.8,-28.8,-0.000450318037114,1,okx-premium:BTC-USDT-SWAP:1780581600000
2026-06-04T15:00:00Z,1780585200000,BTCUSDT,63864.1,63893,-28.9,-0.000452318720361,1,okx-premium:BTC-USDT-SWAP:1780585200000
2026-06-04T16:00:00Z,1780588800000,BTCUSDT,63539.1,63561.7,-22.6,-0.000355560030647,1,okx-premium:BTC-USDT-SWAP:1780588800000
2026-06-04T17:00:00Z,1780592400000,BTCUSDT,63506.7,63535.7,-29,-0.00045643630274,1,okx-premium:BTC-USDT-SWAP:1780592400000
2026-06-04T18:00:00Z,1780596000000,BTCUSDT,63787.4,63813.5,-26.1,-0.00040900436428,1,okx-premium:BTC-USDT-SWAP:1780596000000
2026-06-04T19:00:00Z,1780599600000,BTCUSDT,63592.6,63624.4,-31.8,-0.000499808249665,1,okx-premium:BTC-USDT-SWAP:1780599600000
2026-06-04T20:00:00Z,1780603200000,BTCUSDT,63603.8,63636.3,-32.5,-0.000510714796429,1,okx-premium:BTC-USDT-SWAP:1780603200000
2026-06-04T21:00:00Z,1780606800000,BTCUSDT,63255.3,63285.6,-30.3,-0.000478781902992,1,okx-premium:BTC-USDT-SWAP:1780606800000
2026-06-04T22:00:00Z,1780610400000,BTCUSDT,63707.1,63735.4,-28.3,-0.00044402325866,1,okx-premium:BTC-USDT-SWAP:1780610400000
2026-06-04T23:00:00Z,1780614000000,BTCUSDT,63849.3,63883.3,-34,-0.000532220470765,1,okx-premium:BTC-USDT-SWAP:1780614000000
2026-06-05T00:00:00Z,1780617600000,BTCUSDT,63399.4,63427.6,-28.2,-0.000444601403805,1,okx-premium:BTC-USDT-SWAP:1780617600000
