timestamp,open_time,symbol,open,high,low,close,volume_contracts,volume_base,volume_quote,confirm,source_record_id
2026-06-01T00:00:00Z,1780272000000,BTCUSDT,73649.2,74061,70668,71389.7,12271435.37,122714.3537,8841488121.47149,1,okx:BTC-USDT-SWAP:1780272000000
2026-06-02T00:00:00Z,1780358400000,BTCUSDT,71389.7,71391.8,66155.1,66722.6,20483691.77,204836.9177,14035774329.54075,1,okx:BTC-USDT-SWAP:1780358400000
2026-06-03T00:00:00Z,1780444800000,BTCUSDT,66722.7,67477.5,64056,64117.3,16249235.62,162492.3562,10757003957.67037,1,okx:BTC-USDT-SWAP:1780444800000
2026-06-04T00:00:00Z,1780531200000,BTCUSDT,64117.2,64737.3,61339.5,63847.8,25947519.17,259475.1917,16439716146.74399,1,okx:BTC-USDT-SWAP:1780531200000
2026-06-05T00:00:00Z,1780617600000,BTCUSDT,63847.7,63958.1,62300,63116.8,2946678.96,29466.7896,1855132395.81636,0,okx:BTC-USDT-SWAP:1780617600000
