timestamp,open_time_ms,open,high,low,close,volume,close_time_ms,source_record_id
2024-01-02T09:00:00Z,1704186000000,45816.80,45950.00,45667.70,45730.50,14217.371,1704189599999,mark_price_klines_1h:1704186000000
2024-01-02T10:00:00Z,1704189600000,45730.00,45772.80,45478.00,45655.70,13818.668,1704193199999,mark_price_klines_1h:1704189600000
2024-01-02T11:00:00Z,1704193200000,45655.70,45767.60,45258.00,45486.80,17990.732,1704196799999,mark_price_klines_1h:1704193200000
2024-01-02T12:00:00Z,1704196800000,45486.80,45655.00,45323.20,45355.10,15529.751,1704200399999,mark_price_klines_1h:1704196800000
2024-01-02T13:00:00Z,1704200400000,45355.10,45760.00,45316.40,45686.30,14990.782,1704203999999,mark_price_klines_1h:1704200400000
2024-01-02T14:00:00Z,1704204000000,45686.20,45850.00,45026.00,45293.60,35837.352,1704207599999,mark_price_klines_1h:1704204000000
2024-01-02T15:00:00Z,1704207600000,45293.50,45359.90,44868.10,45215.00,32589.488,1704211199999,mark_price_klines_1h:1704207600000
2024-01-02T16:00:00Z,1704211200000,45215.00,45449.20,44918.00,45393.40,20683.503,1704214799999,mark_price_klines_1h:1704211200000
2024-01-02T17:00:00Z,1704214800000,45393.40,45423.50,44979.90,45001.20,12326.341,1704218399999,mark_price_klines_1h:1704214800000
2024-01-02T18:00:00Z,1704218400000,45001.30,45308.40,44969.60,45189.00,10881.297,1704221999999,mark_price_klines_1h:1704218400000
2024-01-02T19:00:00Z,1704222000000,45188.90,45286.90,44783.30,45073.20,15774.741,1704225599999,mark_price_klines_1h:1704222000000
2024-01-02T20:00:00Z,1704225600000,45073.30,45223.10,44762.40,44825.20,15030.281,1704229199999,mark_price_klines_1h:1704225600000
2024-01-02T21:00:00Z,1704229200000,44825.10,45155.00,44598.00,45155.00,16920.986,1704232799999,mark_price_klines_1h:1704229200000
2024-01-02T22:00:00Z,1704232800000,45154.90,45338.90,44871.00,45006.70,11592.184,1704236399999,mark_price_klines_1h:1704232800000
2024-01-02T23:00:00Z,1704236400000,45006.70,45083.10,44818.10,44979.80,7349.018,1704239999999,mark_price_klines_1h:1704236400000
2024-01-03T00:00:00Z,1704240000000,44979.70,45250.70,44895.80,45168.10,9891.172,1704243599999,mark_price_klines_1h:1704240000000
2024-01-03T01:00:00Z,1704243600000,45168.00,45379.20,45134.20,45347.80,6424.363,1704247199999,mark_price_klines_1h:1704243600000
2024-01-03T02:00:00Z,1704247200000,45347.80,45463.50,45251.70,45312.70,7116.849,1704250799999,mark_price_klines_1h:1704247200000
2024-01-03T03:00:00Z,1704250800000,45312.60,45346.80,45188.00,45297.80,3817.468,1704254399999,mark_price_klines_1h:1704250800000
2024-01-03T04:00:00Z,1704254400000,45297.80,45309.70,45144.00,45218.80,4135.829,1704257999999,mark_price_klines_1h:1704254400000
2024-01-03T05:00:00Z,1704258000000,45218.80,45330.00,45150.00,45200.00,4979.685,1704261599999,mark_price_klines_1h:1704258000000
2024-01-03T06:00:00Z,1704261600000,45200.00,45405.30,45185.00,45362.70,5647.505,1704265199999,mark_price_klines_1h:1704261600000
2024-01-03T07:00:00Z,1704265200000,45362.80,45423.00,44960.00,45030.40,12284.417,1704268799999,mark_price_klines_1h:1704265200000
2024-01-03T08:00:00Z,1704268800000,45030.50,45240.00,45023.70,45224.10,9080.312,1704272399999,mark_price_klines_1h:1704268800000
2024-01-03T09:00:00Z,1704272400000,45224.10,45582.30,45207.50,45378.70,14623.762,1704275999999,mark_price_klines_1h:1704272400000
2024-01-03T10:00:00Z,1704276000000,45378.60,45420.90,45061.00,45175.70,11079.822,1704279599999,mark_price_klines_1h:1704276000000
2024-01-03T11:00:00Z,1704279600000,45175.70,45205.30,43500.00,43728.90,83422.364,1704283199999,mark_price_klines_1h:1704279600000
2024-01-03T12:00:00Z,1704283200000,43728.90,43738.80,40333.00,42795.80,174460.870,1704286799999,mark_price_klines_1h:1704283200000
2024-01-03T13:00:00Z,1704286800000,42795.80,42827.10,42310.40,42545.70,33891.828,1704290399999,mark_price_klines_1h:1704286800000
2024-01-03T14:00:00Z,1704290400000,42545.70,42546.40,42062.70,42204.10,27239.337,1704293999999,mark_price_klines_1h:1704290400000
2024-01-03T15:00:00Z,1704294000000,42204.10,43049.90,42194.20,43014.00,33681.973,1704297599999,mark_price_klines_1h:1704294000000
2024-01-03T16:00:00Z,1704297600000,43014.00,43595.90,42800.00,43009.20,49301.886,1704301199999,mark_price_klines_1h:1704297600000
2024-01-03T17:00:00Z,1704301200000,43009.10,43049.80,42595.00,42914.50,19937.512,1704304799999,mark_price_klines_1h:1704301200000
2024-01-03T18:00:00Z,1704304800000,42914.50,43064.90,41920.00,42267.60,26553.799,1704308399999,mark_price_klines_1h:1704304800000
2024-01-03T19:00:00Z,1704308400000,42267.60,43040.00,42163.90,42600.40,25853.536,1704311999999,mark_price_klines_1h:1704308400000
2024-01-03T20:00:00Z,1704312000000,42600.40,42850.40,42517.60,42724.50,8773.483,1704315599999,mark_price_klines_1h:1704312000000
2024-01-03T21:00:00Z,1704315600000,42724.60,42974.50,42585.30,42927.10,11066.029,1704319199999,mark_price_klines_1h:1704315600000
2024-01-03T22:00:00Z,1704319200000,42927.10,42949.20,42600.00,42753.60,7142.262,1704322799999,mark_price_klines_1h:1704319200000
2024-01-03T23:00:00Z,1704322800000,42753.60,42857.90,42588.10,42849.50,5449.162,1704326399999,mark_price_klines_1h:1704322800000
2024-01-04T00:00:00Z,1704326400000,42849.50,42997.10,42756.50,42883.40,8209.261,1704329999999,mark_price_klines_1h:1704326400000
2024-01-04T01:00:00Z,1704330000000,42883.40,42949.30,42625.00,42716.60,7899.910,1704333599999,mark_price_klines_1h:1704330000000
2024-01-04T02:00:00Z,1704333600000,42716.60,43236.00,42700.00,43151.00,10196.776,1704337199999,mark_price_klines_1h:1704333600000
2024-01-04T03:00:00Z,1704337200000,43151.10,43229.00,43013.30,43119.60,6648.483,1704340799999,mark_price_klines_1h:1704337200000
2024-01-04T04:00:00Z,1704340800000,43119.60,43216.20,42966.90,43161.10,5415.558,1704344399999,mark_price_klines_1h:1704340800000
2024-01-04T05:00:00Z,1704344400000,43161.10,43290.00,43081.60,43191.30,5112.512,1704347999999,mark_price_klines_1h:1704344400000
2024-01-04T06:00:00Z,1704348000000,43191.30,43238.90,43088.00,43163.70,4665.851,1704351599999,mark_price_klines_1h:1704348000000
2024-01-04T07:00:00Z,1704351600000,43163.80,43268.00,42765.00,42775.00,18904.068,1704355199999,mark_price_klines_1h:1704351600000
2024-01-04T08:00:00Z,1704355200000,42775.10,42978.30,42732.20,42858.70,9499.444,1704358799999,mark_price_klines_1h:1704355200000
2024-01-04T09:00:00Z,1704358800000,42858.70,43102.80,42858.60,43020.60,7880.922,1704362399999,mark_price_klines_1h:1704358800000
2024-01-04T10:00:00Z,1704362400000,43020.70,43123.20,42645.10,43089.50,13891.397,1704365999999,mark_price_klines_1h:1704362400000
2024-01-04T11:00:00Z,1704366000000,43089.60,43255.00,42942.90,43188.20,10081.485,1704369599999,mark_price_klines_1h:1704366000000
2024-01-04T12:00:00Z,1704369600000,43188.20,43450.00,43107.40,43386.20,15621.032,1704373199999,mark_price_klines_1h:1704369600000
2024-01-04T13:00:00Z,1704373200000,43386.20,43493.20,43166.60,43344.20,10599.733,1704376799999,mark_price_klines_1h:1704373200000
2024-01-04T14:00:00Z,1704376800000,43344.30,43785.90,43253.30,43674.00,21012.855,1704380399999,mark_price_klines_1h:1704376800000
2024-01-04T15:00:00Z,1704380400000,43674.00,44343.10,43609.50,44050.40,42298.085,1704383999999,mark_price_klines_1h:1704380400000
2024-01-04T16:00:00Z,1704384000000,44050.40,44135.00,43773.40,43913.10,20219.377,1704387599999,mark_price_klines_1h:1704384000000
2024-01-04T17:00:00Z,1704387600000,43913.20,44227.60,43822.00,43983.00,17877.904,1704391199999,mark_price_klines_1h:1704387600000
2024-01-04T18:00:00Z,1704391200000,43983.00,44158.00,43870.00,44048.20,7912.437,1704394799999,mark_price_klines_1h:1704391200000
2024-01-04T19:00:00Z,1704394800000,44048.20,44437.50,43904.30,43950.00,21276.829,1704398399999,mark_price_klines_1h:1704394800000
2024-01-04T20:00:00Z,1704398400000,43950.00,44840.80,43887.20,44116.70,27243.794,1704401999999,mark_price_klines_1h:1704398400000
2024-01-04T21:00:00Z,1704402000000,44116.60,44633.00,44116.60,44434.10,17418.736,1704405599999,mark_price_klines_1h:1704402000000
2024-01-04T22:00:00Z,1704405600000,44434.10,44754.60,44130.00,44311.70,16324.945,1704409199999,mark_price_klines_1h:1704405600000
2024-01-04T23:00:00Z,1704409200000,44311.80,44352.90,44043.40,44143.80,7711.704,1704412799999,mark_price_klines_1h:1704409200000
2024-01-05T00:00:00Z,1704412800000,44143.80,44246.70,43961.00,44207.50,10046.514,1704416399999,mark_price_klines_1h:1704412800000
2024-01-05T01:00:00Z,1704416400000,44207.40,44284.00,42300.00,43374.50,48919.101,1704419999999,mark_price_klines_1h:1704416400000
2024-01-05T02:00:00Z,1704420000000,43373.50,43949.80,43300.80,43506.40,24585.278,1704423599999,mark_price_klines_1h:1704420000000
2024-01-05T03:00:00Z,1704423600000,43506.50,43778.70,43413.00,43469.10,8943.088,1704427199999,mark_price_klines_1h:1704423600000
2024-01-05T04:00:00Z,1704427200000,43469.50,43632.00,43193.50,43589.30,12977.039,1704430799999,mark_price_klines_1h:1704427200000
2024-01-05T05:00:00Z,1704430800000,43589.30,43726.40,43510.80,43644.20,6975.411,1704434399999,mark_price_klines_1h:1704430800000
2024-01-05T06:00:00Z,1704434400000,43643.10,43951.70,43573.30,43847.90,9811.778,1704437999999,mark_price_klines_1h:1704434400000
2024-01-05T07:00:00Z,1704438000000,43847.80,43927.80,43713.80,43769.60,7056.237,1704441599999,mark_price_klines_1h:1704438000000
2024-01-05T08:00:00Z,1704441600000,43769.60,43947.10,43758.50,43911.60,6303.286,1704445199999,mark_price_klines_1h:1704441600000
2024-01-05T09:00:00Z,1704445200000,43911.60,44332.40,43911.60,44147.80,21152.247,1704448799999,mark_price_klines_1h:1704445200000
2024-01-05T10:00:00Z,1704448800000,44147.80,44160.00,43459.00,43628.20,15345.601,1704452399999,mark_price_klines_1h:1704448800000
2024-01-05T11:00:00Z,1704452400000,43628.30,43912.90,43596.00,43769.90,11131.977,1704455999999,mark_price_klines_1h:1704452400000
2024-01-05T12:00:00Z,1704456000000,43769.90,44119.10,43620.20,43877.70,14004.981,1704459599999,mark_price_klines_1h:1704456000000
2024-01-05T13:00:00Z,1704459600000,43877.70,44089.40,43701.60,43978.60,16663.022,1704463199999,mark_price_klines_1h:1704459600000
2024-01-05T14:00:00Z,1704463200000,43978.60,44060.90,43000.00,43489.60,31678.387,1704466799999,mark_price_klines_1h:1704463200000
2024-01-05T15:00:00Z,1704466800000,43483.40,43800.00,43341.00,43495.20,20019.537,1704470399999,mark_price_klines_1h:1704466800000
2024-01-05T16:00:00Z,1704470400000,43495.10,43593.40,43202.00,43220.80,15126.816,1704473999999,mark_price_klines_1h:1704470400000
2024-01-05T17:00:00Z,1704474000000,43220.70,43619.90,43090.00,43603.50,18536.164,1704477599999,mark_price_klines_1h:1704474000000
2024-01-05T18:00:00Z,1704477600000,43603.60,43699.00,43406.40,43604.40,7686.253,1704481199999,mark_price_klines_1h:1704477600000
2024-01-05T19:00:00Z,1704481200000,43604.40,43825.20,43512.50,43599.00,9227.577,1704484799999,mark_price_klines_1h:1704481200000
2024-01-05T20:00:00Z,1704484800000,43599.00,44500.00,43591.10,43951.60,25270.009,1704488399999,mark_price_klines_1h:1704484800000
2024-01-05T21:00:00Z,1704488400000,43951.70,43969.70,43559.00,43936.20,12684.375,1704491999999,mark_price_klines_1h:1704488400000
2024-01-05T22:00:00Z,1704492000000,43936.30,44040.20,43760.00,43964.20,5888.150,1704495599999,mark_price_klines_1h:1704492000000
2024-01-05T23:00:00Z,1704495600000,43964.30,44336.70,43964.20,44145.40,14934.963,1704499199999,mark_price_klines_1h:1704495600000
2024-01-06T00:00:00Z,1704499200000,44145.30,44214.60,43966.00,44066.00,6149.687,1704502799999,mark_price_klines_1h:1704499200000
2024-01-06T01:00:00Z,1704502800000,44066.00,44095.50,43899.30,43961.50,5626.504,1704506399999,mark_price_klines_1h:1704502800000
2024-01-06T02:00:00Z,1704506400000,43961.50,44009.90,43822.00,43900.10,5631.500,1704509999999,mark_price_klines_1h:1704506400000
2024-01-06T03:00:00Z,1704510000000,43900.10,44016.80,43809.50,43925.80,4936.348,1704513599999,mark_price_klines_1h:1704510000000
2024-01-06T04:00:00Z,1704513600000,43925.80,43972.00,43831.00,43851.10,2952.747,1704517199999,mark_price_klines_1h:1704513600000
2024-01-06T05:00:00Z,1704517200000,43851.20,43870.60,43577.60,43695.90,9426.428,1704520799999,mark_price_klines_1h:1704517200000
2024-01-06T06:00:00Z,1704520800000,43695.80,43699.40,43422.40,43455.40,11047.081,1704524399999,mark_price_klines_1h:1704520800000
2024-01-06T07:00:00Z,1704524400000,43455.40,43667.70,43391.30,43645.30,8797.309,1704527999999,mark_price_klines_1h:1704524400000
2024-01-06T08:00:00Z,1704528000000,43645.40,43749.70,43550.00,43696.10,5542.700,1704531599999,mark_price_klines_1h:1704528000000
2024-01-06T09:00:00Z,1704531600000,43696.10,43765.00,43630.10,43653.60,4241.808,1704535199999,mark_price_klines_1h:1704531600000
2024-01-06T10:00:00Z,1704535200000,43653.70,43777.50,43579.10,43694.60,5270.934,1704538799999,mark_price_klines_1h:1704535200000
2024-01-06T11:00:00Z,1704538800000,43694.60,43707.70,43611.20,43669.20,3516.154,1704542399999,mark_price_klines_1h:1704538800000
2024-01-06T12:00:00Z,1704542400000,43669.20,43748.00,43527.20,43607.40,4232.750,1704545999999,mark_price_klines_1h:1704542400000
2024-01-06T13:00:00Z,1704546000000,43607.30,43744.30,43541.00,43701.20,4608.887,1704549599999,mark_price_klines_1h:1704546000000
2024-01-06T14:00:00Z,1704549600000,43701.10,43925.00,43700.10,43824.40,8609.057,1704553199999,mark_price_klines_1h:1704549600000
2024-01-06T15:00:00Z,1704553200000,43824.50,43898.00,43778.90,43863.60,4230.221,1704556799999,mark_price_klines_1h:1704553200000
2024-01-06T16:00:00Z,1704556800000,43863.60,43973.10,43817.40,43865.40,4984.527,1704560399999,mark_price_klines_1h:1704556800000
2024-01-06T17:00:00Z,1704560400000,43865.40,44010.70,43835.00,43962.10,5063.450,1704563999999,mark_price_klines_1h:1704560400000
2024-01-06T18:00:00Z,1704564000000,43962.00,44149.90,43878.80,43992.70,8441.003,1704567599999,mark_price_klines_1h:1704564000000
2024-01-06T19:00:00Z,1704567600000,43992.70,44015.10,43826.10,43903.60,4926.559,1704571199999,mark_price_klines_1h:1704567600000
2024-01-06T20:00:00Z,1704571200000,43903.60,43960.70,43645.00,43816.40,7347.837,1704574799999,mark_price_klines_1h:1704571200000
2024-01-06T21:00:00Z,1704574800000,43816.30,43930.40,43712.10,43881.30,4542.916,1704578399999,mark_price_klines_1h:1704574800000
2024-01-06T22:00:00Z,1704578400000,43881.30,43920.00,43730.60,43865.80,3304.253,1704581999999,mark_price_klines_1h:1704578400000
2024-01-06T23:00:00Z,1704582000000,43865.70,43980.00,43723.00,43956.70,5112.137,1704585599999,mark_price_klines_1h:1704582000000
2024-01-07T00:00:00Z,1704585600000,43956.60,44267.90,43906.90,44119.00,10395.234,1704589199999,mark_price_klines_1h:1704585600000
2024-01-07T01:00:00Z,1704589200000,44119.10,44159.10,43952.80,43961.60,5147.040,1704592799999,mark_price_klines_1h:1704589200000
2024-01-07T02:00:00Z,1704592800000,43961.50,44088.00,43824.20,43927.60,6671.698,1704596399999,mark_price_klines_1h:1704592800000
2024-01-07T03:00:00Z,1704596400000,43927.70,44029.60,43900.80,43937.20,3290.230,1704599999999,mark_price_klines_1h:1704596400000
2024-01-07T04:00:00Z,1704600000000,43937.10,44032.00,43872.80,43994.80,3515.009,1704603599999,mark_price_klines_1h:1704600000000
2024-01-07T05:00:00Z,1704603600000,43994.80,44068.20,43830.00,43880.40,4029.233,1704607199999,mark_price_klines_1h:1704603600000
2024-01-07T06:00:00Z,1704607200000,43880.50,44087.30,43842.50,44015.40,5773.350,1704610799999,mark_price_klines_1h:1704607200000
2024-01-07T07:00:00Z,1704610800000,44015.30,44099.60,43980.00,44071.50,3481.063,1704614399999,mark_price_klines_1h:1704610800000
2024-01-07T08:00:00Z,1704614400000,44071.60,44161.50,43988.40,44009.90,5710.541,1704617999999,mark_price_klines_1h:1704614400000
2024-01-07T09:00:00Z,1704618000000,44010.00,44059.70,43862.80,43923.00,6288.243,1704621599999,mark_price_klines_1h:1704618000000
2024-01-07T10:00:00Z,1704621600000,43923.00,43991.20,43896.20,43951.40,3541.646,1704625199999,mark_price_klines_1h:1704621600000
2024-01-07T11:00:00Z,1704625200000,43951.30,44120.00,43947.00,44054.00,5522.521,1704628799999,mark_price_klines_1h:1704625200000
2024-01-07T12:00:00Z,1704628800000,44054.00,44138.00,43956.00,44080.90,4923.042,1704632399999,mark_price_klines_1h:1704628800000
2024-01-07T13:00:00Z,1704632400000,44080.90,44461.80,44066.50,44406.20,17832.044,1704635999999,mark_price_klines_1h:1704632400000
2024-01-07T14:00:00Z,1704636000000,44406.30,44486.90,44268.10,44405.00,10590.450,1704639599999,mark_price_klines_1h:1704636000000
2024-01-07T15:00:00Z,1704639600000,44405.00,44431.20,43922.70,44035.00,15675.217,1704643199999,mark_price_klines_1h:1704639600000
2024-01-07T16:00:00Z,1704643200000,44034.90,44180.50,43828.60,43910.70,11693.369,1704646799999,mark_price_klines_1h:1704643200000
2024-01-07T17:00:00Z,1704646800000,43910.80,44097.90,43686.90,44056.30,11553.650,1704650399999,mark_price_klines_1h:1704646800000
2024-01-07T18:00:00Z,1704650400000,44056.30,44171.70,44023.10,44088.00,4027.419,1704653999999,mark_price_klines_1h:1704650400000
2024-01-07T19:00:00Z,1704654000000,44088.10,44262.30,44025.20,44238.80,4887.930,1704657599999,mark_price_klines_1h:1704654000000
2024-01-07T20:00:00Z,1704657600000,44238.80,44262.90,44100.00,44108.20,3295.638,1704661199999,mark_price_klines_1h:1704657600000
2024-01-07T21:00:00Z,1704661200000,44108.20,44238.00,44095.60,44218.80,3382.184,1704664799999,mark_price_klines_1h:1704661200000
2024-01-07T22:00:00Z,1704664800000,44218.70,44218.80,43750.90,43851.30,11719.511,1704668399999,mark_price_klines_1h:1704664800000
2024-01-07T23:00:00Z,1704668400000,43851.30,44014.70,43557.50,43916.90,17764.452,1704671999999,mark_price_klines_1h:1704668400000
2024-01-08T00:00:00Z,1704672000000,43916.90,43975.00,43612.00,43621.80,11321.115,1704675599999,mark_price_klines_1h:1704672000000
2024-01-08T01:00:00Z,1704675600000,43621.90,43796.20,43600.00,43699.30,6965.421,1704679199999,mark_price_klines_1h:1704675600000
2024-01-08T02:00:00Z,1704679200000,43699.30,43793.70,43158.10,43354.80,18462.773,1704682799999,mark_price_klines_1h:1704679200000
2024-01-08T03:00:00Z,1704682800000,43354.80,43550.00,43211.00,43501.90,12456.105,1704686399999,mark_price_klines_1h:1704682800000
2024-01-08T04:00:00Z,1704686400000,43502.00,43603.00,43417.80,43584.70,6957.056,1704689999999,mark_price_klines_1h:1704686400000
2024-01-08T05:00:00Z,1704690000000,43584.80,43640.80,43464.10,43630.50,6260.640,1704693599999,mark_price_klines_1h:1704690000000
2024-01-08T06:00:00Z,1704693600000,43630.50,44431.10,43571.40,43900.00,28968.930,1704697199999,mark_price_klines_1h:1704693600000
2024-01-08T07:00:00Z,1704697200000,43900.00,44072.00,43775.00,43970.00,10500.519,1704700799999,mark_price_klines_1h:1704697200000
2024-01-08T08:00:00Z,1704700800000,43969.90,44065.50,43839.20,43857.00,5273.613,1704704399999,mark_price_klines_1h:1704700800000
2024-01-08T09:00:00Z,1704704400000,43857.00,43915.00,43629.70,43716.30,6930.467,1704707999999,mark_price_klines_1h:1704704400000
2024-01-08T10:00:00Z,1704708000000,43716.30,44133.80,43680.00,44081.60,10100.904,1704711599999,mark_price_klines_1h:1704708000000
2024-01-08T11:00:00Z,1704711600000,44081.60,44748.50,43938.40,44637.20,26246.323,1704715199999,mark_price_klines_1h:1704711600000
2024-01-08T12:00:00Z,1704715200000,44637.20,45180.00,44350.00,45102.90,59817.925,1704718799999,mark_price_klines_1h:1704715200000
2024-01-08T13:00:00Z,1704718800000,45102.90,45173.90,44790.50,44915.90,20638.504,1704722399999,mark_price_klines_1h:1704718800000
2024-01-08T14:00:00Z,1704722400000,44915.90,45099.20,44730.00,44787.50,13929.972,1704725999999,mark_price_klines_1h:1704722400000
2024-01-08T15:00:00Z,1704726000000,44787.40,45440.00,44657.00,44969.60,30079.842,1704729599999,mark_price_klines_1h:1704726000000
2024-01-08T16:00:00Z,1704729600000,44969.70,45170.00,44783.80,44939.20,13675.485,1704733199999,mark_price_klines_1h:1704729600000
2024-01-08T17:00:00Z,1704733200000,44939.30,45669.90,44894.10,45643.00,28676.511,1704736799999,mark_price_klines_1h:1704733200000
2024-01-08T18:00:00Z,1704736800000,45643.50,47155.20,45643.40,46970.20,85931.829,1704740399999,mark_price_klines_1h:1704736800000
2024-01-08T19:00:00Z,1704740400000,46969.90,47312.00,46598.10,47006.70,40152.489,1704743999999,mark_price_klines_1h:1704740400000
2024-01-08T20:00:00Z,1704744000000,47007.10,47183.10,46718.60,46796.10,17479.581,1704747599999,mark_price_klines_1h:1704744000000
2024-01-08T21:00:00Z,1704747600000,46796.10,47240.30,46666.10,47087.20,16919.695,1704751199999,mark_price_klines_1h:1704747600000
2024-01-08T22:00:00Z,1704751200000,47087.20,47143.10,46822.30,47011.20,9104.134,1704754799999,mark_price_klines_1h:1704751200000
2024-01-08T23:00:00Z,1704754800000,47011.30,47125.00,46850.00,46972.70,8238.150,1704758399999,mark_price_klines_1h:1704754800000
2024-01-09T00:00:00Z,1704758400000,46972.60,47173.50,46253.70,46682.40,29265.504,1704761999999,mark_price_klines_1h:1704758400000
2024-01-09T01:00:00Z,1704762000000,46682.30,46797.00,46304.10,46574.90,16340.354,1704765599999,mark_price_klines_1h:1704762000000
2024-01-09T02:00:00Z,1704765600000,46575.00,46795.60,46496.00,46787.50,7840.157,1704769199999,mark_price_klines_1h:1704765600000
2024-01-09T03:00:00Z,1704769200000,46787.50,46980.00,46758.00,46932.80,8829.534,1704772799999,mark_price_klines_1h:1704769200000
2024-01-09T04:00:00Z,1704772800000,46932.70,46950.30,46675.00,46806.40,7494.629,1704776399999,mark_price_klines_1h:1704772800000
2024-01-09T05:00:00Z,1704776400000,46806.40,46860.00,46600.20,46721.40,6670.731,1704779999999,mark_price_klines_1h:1704776400000
2024-01-09T06:00:00Z,1704780000000,46721.30,46850.00,46672.30,46794.50,5901.718,1704783599999,mark_price_klines_1h:1704780000000
2024-01-09T07:00:00Z,1704783600000,46794.50,46949.90,46740.80,46841.00,5498.956,1704787199999,mark_price_klines_1h:1704783600000
2024-01-09T08:00:00Z,1704787200000,46841.00,46891.30,46500.70,46552.20,9510.893,1704790799999,mark_price_klines_1h:1704787200000
