run_id,strategy_id,trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,size,gross_pnl,net_pnl,fees,slippage,holding_bars,holding_hours,holding_bucket,entry_regime,exit_regime,dominant_regime_during_trade,entry_signal_components,entry_condition,exit_reason,orderflow_value_at_entry,orderflow_bucket,trend_strength_at_entry,trend_strength_bucket,volatility_state_at_entry,compression_state_at_entry,expansion_state_at_entry,MFE,MAE,realized_R,cost_to_profit_ratio,cost_bucket,turnover_contribution,entry_feature_time,exit_feature_time,attribution_source
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00001,BTCUSDT,long,2024-02-08T12:00:00+00:00,2024-02-21T14:00:00+00:00,51694.61581431,51157.118964,0.1580925,-84.97422081,-91.47825596,6.50403515,6.50403515,314,314.0,1w_to_1m,trending_up,low_vol_chop,trending_up,"{""buy_pressure"": 0.17782506, ""buy_ratio"": 0.69788461, ""momentum"": 0.06231557, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 0.00013969, ""volatility"": 0.00336881}",trend_long,signal_flat_exit,0.17782506,buy_pressure,0.00013969,neutral_trend,low_vol,False,False,182.65757438,-1119.1124319,-1.11933813,0.15308255,mid_cost_ratio,0.16260088,2024-02-08T11:00:00+00:00,2024-02-21T13:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00002,BTCUSDT,long,2024-02-08T12:00:00+00:00,2024-03-04T04:00:00+00:00,53518.76378193,63370.04184,0.123177,1213.45087736,1206.47476693,6.97611043,6.97611043,592,592.0,1w_to_1m,trending_up,trending_up,trending_up,"{""buy_pressure"": 0.17782506, ""buy_ratio"": 0.69788461, ""momentum"": 0.06231557, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 0.00013969, ""volatility"": 0.00336881}",trend_long,signal_flat_exit,0.17782506,buy_pressure,0.00013969,neutral_trend,low_vol,False,False,1303.36493363,-1096.64406508,18.30132559,0.01149797,low_cost_ratio,0.14398012,2024-02-08T11:00:00+00:00,2024-03-04T03:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00003,BTCUSDT,long,2024-02-08T12:00:00+00:00,2024-03-12T16:00:00+00:00,53518.76378193,71744.150856,0.20771735,3785.72910575,3769.41546875,16.313637,16.313637,796,796.0,over_1m,trending_up,expansion,trending_up,"{""buy_pressure"": 0.17782506, ""buy_ratio"": 0.69788461, ""momentum"": 0.06231557, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 0.00013969, ""volatility"": 0.00336881}",trend_long,signal_flat_exit,0.17782506,buy_pressure,0.00013969,neutral_trend,low_vol,False,False,4035.20577399,-1849.30627545,33.90745249,0.00861849,low_cost_ratio,0.26019281,2024-02-08T11:00:00+00:00,2024-03-12T15:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00004,BTCUSDT,long,2024-03-27T05:00:00+00:00,2024-04-01T05:00:00+00:00,70219.8267,70443.221436,0.0874845,19.54357678,14.62124221,4.92233457,4.92233457,120,120.0,3d_to_7d,trending_up,compression,trending_up,"{""buy_pressure"": 0.06895615, ""buy_ratio"": 0.62539155, ""momentum"": 0.13770037, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 0.02345445, ""volatility"": 0.00647835}",trend_long,signal_flat_exit,0.06895615,buy_pressure,0.02345445,strong_uptrend,mid_vol,False,False,126.77932672,-167.64013474,0.23800901,0.50372914,high_cost_ratio,0.12305836,2024-03-27T04:00:00+00:00,2024-04-01T04:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00005,BTCUSDT,long,2024-04-09T03:00:00+00:00,2024-04-14T03:00:00+00:00,71526.088996,63037.934736,0.140644,-1193.80796774,-1201.37821676,7.57024902,7.57024902,120,120.0,3d_to_7d,trending_up,high_vol_trend,trending_up,"{""buy_pressure"": 0.32815305, ""buy_ratio"": 0.90048866, ""momentum"": 0.06424895, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 0.00881141, ""volatility"": 0.00460024}",trend_long,signal_flat_exit,0.32815305,buy_pressure,0.00881141,neutral_trend,mid_vol,False,False,12.65528833,-1378.60922407,-11.94246741,0.01268252,low_cost_ratio,0.18925623,2024-04-09T02:00:00+00:00,2024-04-14T02:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00006,BTCUSDT,long,2024-05-18T15:00:00+00:00,2024-06-10T04:00:00+00:00,69329.40686718,69604.3971,0.0233415,6.41868452,5.12151517,1.29716935,1.29716935,541,541.0,1w_to_1m,trending_up,compression,compression,"{""buy_pressure"": 0.08303161, ""buy_ratio"": 0.62020882, ""momentum"": 0.09487704, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 0.00012697, ""volatility"": 0.00392244}",trend_long,signal_flat_exit,0.08303161,buy_pressure,0.00012697,neutral_trend,low_vol,False,True,61.15853776,-77.71335039,0.31648433,0.40418542,mid_cost_ratio,0.03242923,2024-05-18T14:00:00+00:00,2024-06-10T03:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00007,BTCUSDT,long,2024-05-18T15:00:00+00:00,2024-07-26T15:00:00+00:00,68309.30551107,67318.66176,0.048657,-48.201753,-50.95915221,2.75739922,2.75739922,1656,1656.0,over_1m,trending_up,mean_reverting_chop,trending_down,"{""buy_pressure"": 0.08303161, ""buy_ratio"": 0.62020882, ""momentum"": 0.09487704, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 0.00012697, ""volatility"": 0.00392244}",trend_long,signal_flat_exit,0.08303161,buy_pressure,0.00012697,neutral_trend,low_vol,False,True,177.12434924,-700.27813756,-1.53319359,0.11441074,mid_cost_ratio,0.0659925,2024-05-18T14:00:00+00:00,2024-07-26T14:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00008,BTCUSDT,long,2024-05-18T15:00:00+00:00,2024-09-27T18:00:00+00:00,68309.30551107,65863.274148,0.0485285,-118.702233,-121.74487446,3.04264146,3.04264146,3171,3171.0,over_1m,trending_up,low_vol_chop,mean_reverting_chop,"{""buy_pressure"": 0.08303161, ""buy_ratio"": 0.62020882, ""momentum"": 0.09487704, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 0.00012697, ""volatility"": 0.00392244}",trend_long,signal_flat_exit,0.08303161,buy_pressure,0.00012697,neutral_trend,low_vol,False,True,176.65657525,-906.33212142,-3.6726027,0.05126511,low_cost_ratio,0.06511194,2024-05-18T14:00:00+00:00,2024-09-27T17:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00009,BTCUSDT,long,2024-05-18T15:00:00+00:00,2024-10-23T00:00:00+00:00,68233.41768295,67416.87246,0.01584,-12.93407633,-14.07295013,1.1388738,1.1388738,3777,3777.0,over_1m,trending_up,low_vol_chop,trending_up,"{""buy_pressure"": 0.08303161, ""buy_ratio"": 0.62020882, ""momentum"": 0.09487704, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 0.00012697, ""volatility"": 0.00392244}",trend_long,signal_flat_exit,0.08303161,buy_pressure,0.00012697,neutral_trend,low_vol,False,True,58.8638527,-294.6302993,-1.30206554,0.17610439,mid_cost_ratio,0.02148701,2024-05-18T14:00:00+00:00,2024-10-22T23:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00010,BTCUSDT,long,2024-05-18T15:00:00+00:00,2024-11-03T05:00:00+00:00,68801.60380507,68592.821892,0.107321,-22.40668369,-29.80153115,7.39484746,7.39484746,4046,4046.0,over_1m,trending_up,mean_reverting_chop,trending_up,"{""buy_pressure"": 0.08303161, ""buy_ratio"": 0.62020882, ""momentum"": 0.09487704, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 0.00012697, ""volatility"": 0.00392244}",trend_long,signal_flat_exit,0.08303161,buy_pressure,0.00012697,neutral_trend,low_vol,False,True,479.81997733,-2057.19158254,-0.40360385,0.66005729,high_cost_ratio,0.14745307,2024-05-18T14:00:00+00:00,2024-11-03T04:00:00+00:00,ledger_fills
