run_id,strategy_id,trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,size,gross_pnl,net_pnl,fees,slippage,holding_bars,holding_hours,entry_fill_id,exit_fill_id,attribution_source
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00001,BTCUSDT,long,2024-02-08T12:00:00+00:00,2024-02-21T14:00:00+00:00,51694.61581431,51157.118964,0.1580925,-84.97422081,-91.47825596,6.50403515,6.50403515,314,314.0,fill_444ea6166f0743a8,fill_29836d913a8d4b09,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00002,BTCUSDT,long,2024-02-08T12:00:00+00:00,2024-03-04T04:00:00+00:00,53518.76378193,63370.04184,0.123177,1213.45087736,1206.47476693,6.97611043,6.97611043,592,592.0,fill_444ea6166f0743a8,fill_495629b4fe5546fc,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00003,BTCUSDT,long,2024-02-08T12:00:00+00:00,2024-03-12T16:00:00+00:00,53518.76378193,71744.150856,0.20771735,3785.72910575,3769.41546875,16.313637,16.313637,796,796.0,fill_444ea6166f0743a8,fill_ba6ed427c72542a4,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00004,BTCUSDT,long,2024-03-27T05:00:00+00:00,2024-04-01T05:00:00+00:00,70219.8267,70443.221436,0.0874845,19.54357678,14.62124221,4.92233457,4.92233457,120,120.0,fill_2054d0dd6a1a42fe,fill_bde60ed308dc4d96,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00005,BTCUSDT,long,2024-04-09T03:00:00+00:00,2024-04-14T03:00:00+00:00,71526.088996,63037.934736,0.140644,-1193.80796774,-1201.37821676,7.57024902,7.57024902,120,120.0,fill_269212a0ccb94cbf,fill_9e79839adc984b2b,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00006,BTCUSDT,long,2024-05-18T15:00:00+00:00,2024-06-10T04:00:00+00:00,69329.40686718,69604.3971,0.0233415,6.41868452,5.12151517,1.29716935,1.29716935,541,541.0,fill_32016f6599674ff5,fill_973169ed8e2c4838,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00007,BTCUSDT,long,2024-05-18T15:00:00+00:00,2024-07-26T15:00:00+00:00,68309.30551107,67318.66176,0.048657,-48.201753,-50.95915221,2.75739922,2.75739922,1656,1656.0,fill_32016f6599674ff5,fill_f789678993e44314,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00008,BTCUSDT,long,2024-05-18T15:00:00+00:00,2024-09-27T18:00:00+00:00,68309.30551107,65863.274148,0.0485285,-118.702233,-121.74487446,3.04264146,3.04264146,3171,3171.0,fill_32016f6599674ff5,fill_e24357505d2c484c,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00009,BTCUSDT,long,2024-05-18T15:00:00+00:00,2024-10-23T00:00:00+00:00,68233.41768295,67416.87246,0.01584,-12.93407633,-14.07295013,1.1388738,1.1388738,3777,3777.0,fill_32016f6599674ff5,fill_a07bd0ac41174b46,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend_v3,btc_perp_dual_trend_v3_00010,BTCUSDT,long,2024-05-18T15:00:00+00:00,2024-11-03T05:00:00+00:00,68801.60380507,68592.821892,0.107321,-22.40668369,-29.80153115,7.39484746,7.39484746,4046,4046.0,fill_32016f6599674ff5,fill_09f49c3cfb4a41ba,ledger_fills
