run_id,strategy_id,trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,size,gross_pnl,net_pnl,fees,slippage,holding_bars,holding_hours,entry_fill_id,exit_fill_id,attribution_source
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00001,BTCUSDT,long,2024-02-08T12:00:00+00:00,2024-03-04T22:00:00+00:00,53759.72155548,67261.544616,0.320605,4328.75198232,4313.2319731,15.52000922,15.52000922,610,610.0,fill_89fdf0d38dfe4006,fill_1add30ce38624531,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00002,BTCUSDT,long,2024-02-08T12:00:00+00:00,2024-03-15T04:00:00+00:00,68540.38137589,68172.550068,0.27214041,-100.10176216,-121.87806155,21.77629938,21.77629938,856,856.0,fill_89fdf0d38dfe4006,fill_5ff6a289e67040f0,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00003,BTCUSDT,long,2024-03-27T05:00:00+00:00,2024-04-01T05:00:00+00:00,70219.8267,70443.221436,0.0874845,19.54357678,14.62124221,4.92233457,4.92233457,120,120.0,fill_d7fd6666bff344c7,fill_ef22b5c7597d4efe,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00004,BTCUSDT,long,2024-04-09T03:00:00+00:00,2024-04-14T03:00:00+00:00,71526.088996,63037.934736,0.140644,-1193.80796774,-1201.37821676,7.57024902,7.57024902,120,120.0,fill_6c7781f28ea540ee,fill_98d18271ad624500,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00005,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-06-10T03:00:00+00:00,69508.08583948,69728.737344,0.0108725,2.39903348,1.79349254,0.60554094,0.60554094,541,541.0,fill_8196a03e71164ed3,fill_6296fd28d8fb48f7,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00006,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-07-26T10:00:00+00:00,69470.88937037,67211.874492,0.0157785,-35.64386626,-36.5415261,0.89765984,0.89765984,1652,1652.0,fill_8196a03e71164ed3,fill_4a47ef4744c74ce9,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00007,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-09-27T18:00:00+00:00,68454.36617037,65863.274148,0.0485285,-125.74180921,-128.60109931,2.8592901,2.8592901,3172,3172.0,fill_8196a03e71164ed3,fill_3f968d567a094352,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00008,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-10-23T00:00:00+00:00,68304.29071153,67416.87246,0.01584,-14.0567051,-15.21206909,1.15536399,1.15536399,3778,3778.0,fill_8196a03e71164ed3,fill_cf84bb80a5814942,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00009,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-11-03T10:00:00+00:00,69208.49887101,68192.951904,0.00265,-2.69119946,-2.86474272,0.17354326,0.17354326,4052,4052.0,fill_8196a03e71164ed3,fill_943740e5a80e4f50,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00010,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-11-13T21:00:00+00:00,69208.49887101,89528.164404,0.235045,4776.0357852,4758.53600028,17.49978492,17.49978492,4303,4303.0,fill_8196a03e71164ed3,fill_1457537575c74248,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00011,BTCUSDT,long,2024-11-18T21:00:00+00:00,2024-11-23T21:00:00+00:00,91583.498752,97663.9188,0.0245885,149.50840835,147.6470843,1.86132405,1.86132405,120,120.0,fill_76cde3f2e45a4d48,fill_91e509d151294b47,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00012,BTCUSDT,long,2024-11-18T21:00:00+00:00,2024-12-09T04:00:00+00:00,93475.82939254,99087.209256,0.096379,540.81917986,532.49480628,8.32437358,8.32437358,487,487.0,fill_76cde3f2e45a4d48,fill_b1a8e2239def4dd3,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00013,BTCUSDT,long,2024-12-15T10:00:00+00:00,2025-04-29T09:00:00+00:00,95796.25046243,94915.338672,0.0027715,-2.44144703,-2.65286989,0.21142287,0.21142287,3239,3239.0,fill_ffc5225b3cde4872,fill_199ac81f1e6446d0,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00014,BTCUSDT,long,2024-12-15T10:00:00+00:00,2025-05-15T11:00:00+00:00,95898.52357973,101678.742228,0.0651875,376.79800313,371.56872044,5.2292827,5.2292827,3625,3625.0,fill_ffc5225b3cde4872,fill_8ff0127bcd4346bd,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00015,BTCUSDT,long,2024-12-15T10:00:00+00:00,2025-05-28T03:00:00+00:00,107191.23508001,108681.55998,0.029644,44.17919134,41.19037306,2.98881827,2.98881827,3929,3929.0,fill_ffc5225b3cde4872,fill_27846dc25fff48b0,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00016,BTCUSDT,long,2024-12-15T10:00:00+00:00,2025-07-18T05:00:00+00:00,107191.23508001,120296.862,0.060115,787.8447623,780.82512034,7.01964196,7.01964196,5155,5155.0,fill_ffc5225b3cde4872,fill_31a9e5aff0bc4d39,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00017,BTCUSDT,long,2024-12-15T10:00:00+00:00,2025-09-20T23:00:00+00:00,107866.9246267,115694.643624,0.001686,13.19753423,12.93598547,0.26154876,0.26154876,6709,6709.0,fill_ffc5225b3cde4872,fill_f4f90002464942bc,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00018,BTCUSDT,long,2024-12-15T10:00:00+00:00,2025-10-09T02:00:00+00:00,112630.15344161,122531.927616,0.036423,360.65232075,355.80308406,4.84923669,4.84923669,7144,7144.0,fill_ffc5225b3cde4872,fill_3e86db6737b24e69,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00019,BTCUSDT,long,2024-12-15T10:00:00+00:00,2026-01-11T22:00:00+00:00,109078.3878937,90797.476476,0.0031555,-57.68541598,-58.09827284,0.41285686,0.41285686,9420,9420.0,fill_ffc5225b3cde4872,fill_a9ed31dcf2ec4614,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00020,BTCUSDT,long,2024-12-15T10:00:00+00:00,2026-01-21T22:00:00+00:00,109078.3878937,90296.077116,0.017159,-322.28567063,-324.55978404,2.2741134,2.2741134,9660,9660.0,fill_ffc5225b3cde4872,fill_0586ff9868c64774,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00021,BTCUSDT,long,2024-12-15T10:00:00+00:00,2026-03-18T21:00:00+00:00,104114.26149044,71208.645144,0.1604,-5278.06086197,-5298.345915,20.28505303,20.28505303,11003,11003.0,fill_ffc5225b3cde4872,fill_c6d494ea770a4179,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00022,BTCUSDT,long,2024-12-15T10:00:00+00:00,2026-04-20T04:00:00+00:00,75135.38418485,74614.712172,0.00638,-3.32188744,-5.1243182,1.80243076,1.80243076,11778,11778.0,fill_ffc5225b3cde4872,fill_8ef191effeb54c89,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00023,BTCUSDT,long,2024-12-15T10:00:00+00:00,2026-05-01T18:00:00+00:00,76705.87893927,78554.755524,0.0124095,22.94363398,20.74564867,2.19798531,2.19798531,12056,12056.0,fill_ffc5225b3cde4872,fill_14c41bd4be1c4d2a,ledger_fills
20260604T132400Z_okx_bounded_retest,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00024,BTCUSDT,long,2024-12-15T10:00:00+00:00,2026-05-11T18:00:00+00:00,78887.73979636,81913.051668,0.1339645,405.28439223,387.22736233,18.0570299,18.0570299,12296,12296.0,fill_ffc5225b3cde4872,fill_29bb94d6b4344cba,ledger_fills
