run_id,strategy_id,trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,size,gross_pnl,net_pnl,fees,slippage,holding_bars,holding_hours,entry_fill_id,exit_fill_id,attribution_source
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_00001,BTCUSDT,long,2024-01-04T22:20:00+00:00,2024-01-04T23:20:00+00:00,44607.68,44292.02,0.01159,-3.6584994,-4.17367316,0.51517376,0.0,1,1.0,fill_0deafa00bef44839,fill_1fa332664b784241,ledger_fills
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_00002,BTCUSDT,long,2024-01-04T22:20:00+00:00,2024-01-10T19:05:00+00:00,44676.82120631,46574.35,0.1506599,285.88149206,278.74904454,7.13244752,0.0,141,140.75,fill_0deafa00bef44839,fill_b8bf855375f346f6,ledger_fills
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_00003,BTCUSDT,long,2024-01-10T23:20:00+00:00,2024-01-11T00:20:00+00:00,47641.6,46512.2,0.0909665,-102.7375651,-107.01998592,4.28242082,0.0,1,1.0,fill_32855220923141ab,fill_f64f14ea0f4f4dc9,ledger_fills
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_00004,BTCUSDT,long,2024-01-10T23:20:00+00:00,2024-01-15T19:35:00+00:00,45228.39400202,42981.77,0.12171773,-273.45396988,-280.98923507,7.53526519,0.0,116,116.25,fill_32855220923141ab,fill_c9e0fd00509e4b5a,ledger_fills
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_00005,BTCUSDT,long,2024-01-19T18:55:00+00:00,2024-01-19T19:55:00+00:00,41877.84,41813.05,0.0045095,-0.2921705,-0.48087254,0.18870203,0.0,1,1.0,fill_651b953c4fc84464,fill_58bc4f71bccc4416,ledger_fills
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_00006,BTCUSDT,long,2024-01-19T18:55:00+00:00,2024-01-24T00:55:00+00:00,41757.30710605,40214.87,0.04248,-65.52272826,-67.35824137,1.8355131,0.0,102,102.0,fill_651b953c4fc84464,fill_1b515d76b2f0487e,ledger_fills
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_00007,BTCUSDT,long,2024-01-26T15:00:00+00:00,2024-01-26T16:00:00+00:00,41533.36,41390.0,0.0067015,-0.96072704,-1.23858249,0.27785545,0.0,1,1.0,fill_62c7855a7fa84214,fill_98b98cdf005743cf,ledger_fills
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_00008,BTCUSDT,long,2024-01-29T16:35:00+00:00,2024-01-29T17:35:00+00:00,43000.0,43146.8,0.0423245,6.2132366,4.39017648,1.82306012,0.0,1,1.0,fill_d0a3690c7d2a441d,fill_df1c6456b87f4ba6,ledger_fills
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_00009,BTCUSDT,long,2024-01-29T16:35:00+00:00,2024-02-27T10:35:00+00:00,43905.7742754,56555.0,0.003397,42.96941979,42.76580918,0.20361061,0.0,690,690.0,fill_d0a3690c7d2a441d,fill_d6ea2c26ecd24642,ledger_fills
20260620T000000Z_pullback_reclaim_intraday_eventledger,btc_pullback_reclaim_intraday_v1,btc_pullback_reclaim_intraday_v1_00010,BTCUSDT,long,2024-01-29T16:35:00+00:00,2024-02-28T14:50:00+00:00,47699.66078229,60376.95,0.11822433,1498.76396507,1491.39077216,7.37319291,0.0,718,718.25,fill_d0a3690c7d2a441d,fill_b2abb1eb424d4a7d,ledger_fills
