timestamp,fold_id,regime,liquidation_shock,recent_liquidation_shock,recovery_confirmed,is_hypothesis_active,shock_return,volume_ratio,wick_recovery_score,close,volatility_bucket,trend_strength_bucket,future_return_used_only_for_label,event_return_forward_1h,event_return_forward_4h,event_return_forward_12h,event_return_forward_24h,event_return_forward_48h
2024-01-01 16:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0027803905506019744,1.0,0.04373610081540822,42630.53,low_vol,neutral,True,0.0031167803918930037,0.023210361212961717,0.05980385418619005,0.06435106483545949,0.009635582761931438
2024-01-01 17:00:00+00:00,pre_wf,compression,False,False,False,False,0.0031167803918930037,1.0,1.0,42763.4,low_vol,neutral,True,0.007043406277330577,0.019752872783735498,0.056580627358909785,0.051573541860562955,0.0032852860156113994
2024-01-01 18:00:00+00:00,pre_wf,compression,False,False,False,False,0.007043406277330577,1.0,0.8917581526147886,43064.6,low_vol,neutral,True,0.006117553628734562,0.010550893309121623,0.04904770971981631,0.04809472281177585,-0.018415125184025882
2024-01-01 19:00:00+00:00,pre_wf,compression,False,False,False,False,0.006117553628734562,1.0,0.9554983316408068,43328.05,low_vol,neutral,True,0.0067381292257555625,0.015508198499586179,0.04869801433482457,0.03923947650540471,-0.0158834750236857
2024-01-01 20:00:00+00:00,pre_wf,compression,False,False,False,False,0.0067381292257555625,1.0,0.8079600556915847,43620.0,low_vol,neutral,True,-0.00027281063732231825,0.03300848234754694,0.04892090784044023,0.026788170563961433,-0.02024484181568087
2024-01-01 21:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.00027281063732231825,1.0,0.5748823106997388,43608.1,low_vol,neutral,True,-0.0020438863422161946,0.027331848899631028,0.047430637886080707,0.034132649668295656,-0.01571153065600206
2024-01-01 22:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0020438863422161946,1.0,0.48943689625383363,43518.97,low_vol,neutral,True,0.011053110861768856,0.043223219667193336,0.046817284508342105,0.03329927155904655,-0.01729452696146072
2024-01-01 23:00:00+00:00,pre_wf,compression,False,False,False,False,0.011053110861768856,1.0,0.9999833333333299,43999.99,low_vol,neutral,True,0.024087278201654128,0.03165227992097286,0.031955461808059527,0.021676141290032147,-0.02674523335118939
2024-01-02 00:00:00+00:00,pre_wf,compression,False,False,False,False,0.024087278201654128,1.0,0.9348423605497174,45059.83,low_vol,neutral,True,-0.005766555266631168,0.0026668986545221873,0.004614531390819687,0.0017791900235752944,-0.04865553198935735
2024-01-02 01:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.005766555266631168,1.0,0.24464256277817012,44799.99,low_vol,neutral,True,0.013393083346670442,0.00854888583680502,0.018640182732183597,0.011303573951690682,-0.04650268895149301
2024-01-02 02:00:00+00:00,pre_wf,compression,False,False,False,False,0.013393083346670442,1.0,0.9962144481894124,45400.0,low_vol,neutral,True,-0.00016101321585892947,-0.004915859030837022,-0.0028110132158590817,-0.0029790748898678165,-0.049810132158590203
2024-01-02 03:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.00016101321585892947,1.0,0.7416185334003068,45392.69,low_vol,neutral,True,-0.004685556198586238,0.0009990595402034064,-0.005179027724508178,-0.0023466333455894883,-0.05009617187260773
2024-01-02 04:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.004685556198586238,1.0,0.03044815772914493,45180.0,low_vol,neutral,True,6.595838866751969e-05,0.012703187250995951,0.004290615316511648,0.0004231961044711685,-0.04512040725984956
2024-01-02 05:00:00+00:00,pre_wf,compression,False,False,False,False,6.595838866751969e-05,1.0,0.26487315167402786,45182.98,low_vol,neutral,True,-0.00013633452242423072,0.010921811708745066,-0.004738952587899359,-6.595403844555925e-05,-0.04444593959938026
2024-01-02 06:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.00013633452242423072,1.0,0.2776653974297821,45176.82,low_vol,neutral,True,0.005782168820204658,0.008402317825823236,-0.000908430473858024,0.0021174575811224727,-0.04523757980309373
2024-01-02 07:00:00+00:00,pre_wf,compression,False,False,False,False,0.005782168820204658,1.0,0.6895772912763445,45438.04,low_vol,neutral,True,0.0069521044481672956,-0.0007044758092559222,-0.0090193150936968,-0.008838409403222447,-0.05807160696192004
2024-01-02 08:00:00+00:00,pre_wf,compression,False,False,False,False,0.0069521044481672956,1.0,0.8063821877873667,45753.93,low_vol,neutral,True,-0.0016931878857182614,-0.01062575389698761,-0.02110048251592811,-0.012958886810378822,-0.06339324294109816
2024-01-02 09:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0016931878857182614,1.0,0.18538617342454622,45676.46,low_vol,neutral,True,-0.0026282684778985432,-0.0009061560374862276,-0.012695817495488981,-0.007071476204592031,-0.05832785640568461
2024-01-02 10:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0026282684778985432,1.0,0.3840595340811159,45556.41,low_vol,neutral,True,-0.003300962477069791,-0.006234687939633665,-0.012913440721075253,-0.008323087793792427,-0.05436073650228368
2024-01-02 11:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.003300962477069791,1.0,0.39494084913874733,45406.03,low_vol,neutral,True,-0.0030451902533649156,-0.005471299737061397,-0.009961011786320029,-0.03162355308314779,-0.049461932699247146
2024-01-02 12:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0030451902533649156,1.0,0.08751346472969952,45267.76,low_vol,neutral,True,0.00811416336924986,0.0023436105519689665,-0.0028223176936522654,-0.051930115384547504,-0.042248611373745915
2024-01-02 13:00:00+00:00,pre_wf,compression,False,False,False,False,0.00811416336924986,1.0,0.856202690864992,45635.07,low_vol,neutral,True,-0.0079476157262387,-0.014598640913665695,-0.0072023555568119235,-0.06832092073048213,-0.05017259752203729
2024-01-02 14:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0079476157262387,1.0,0.34090539305873424,45272.38,low_vol,neutral,True,-0.0025353206524596494,-0.003017292220996559,-0.00016853542932793175,-0.06808455839962468,-0.03605863000796505
2024-01-02 15:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0025353206524596494,1.0,0.7281041758157818,45157.6,low_vol,neutral,True,0.004788784169220683,-0.0028650769748612692,0.0028471397948517385,-0.04728683543855294,-0.02303953265895431
2024-01-02 16:00:00+00:00,pre_wf,compression,False,False,False,False,0.004788784169220683,1.0,0.9710035505856442,45373.85,low_vol,neutral,True,-0.008925625663239956,-0.012900602439510855,-0.003850896496550238,-0.05140736349240793,-0.031593968772762326
2024-01-02 17:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.008925625663239956,1.0,0.0,44968.86,low_vol,neutral,True,0.003711901969496223,0.0028397428798505597,0.004695249112385724,-0.045919998861434386,-0.022166895046928037
2024-01-02 18:00:00+00:00,pre_wf,compression,False,False,False,False,0.003711901969496223,1.0,0.6078803869832924,45135.78,low_vol,neutral,True,-0.002383031820874626,-0.0037145696828546626,0.0030286393632723563,-0.06345785981764362,-0.0235336577766021
2024-01-02 19:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.002383031820874626,1.0,0.5366892929693342,45028.22,low_vol,neutral,True,-0.005323772514214453,-0.0016540738230381713,0.00018255218616247681,-0.053041625895938194,-0.023136379808040397
2024-01-02 20:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.005323772514214453,1.0,0.03710052964204369,44788.5,low_vol,neutral,True,0.0068781048706698655,0.007847996695580228,0.008317090324525322,-0.04580595465353832,-0.014509751387074887
2024-01-02 21:00:00+00:00,pre_wf,compression,False,False,False,False,0.0068781048706698655,1.0,1.0,45096.56,low_vol,neutral,True,-0.0028481108093387775,0.004652904789190115,0.005696665111485144,-0.048199020058292685,-0.015840010856703834
2024-01-02 22:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0028481108093387775,1.0,0.25724074254058515,44968.12,low_vol,neutral,True,-0.0003197821034102155,0.006596450996839476,0.004650405665168833,-0.048963354483131605,-0.013750408066870556
2024-01-02 23:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0003197821034102155,1.0,0.6224535989135315,44953.74,low_vol,neutral,True,0.004143370495981014,0.007394935326849428,-0.02188049314695506,-0.04739405442127842,-0.017950230614849905
2024-01-03 00:00:00+00:00,pre_wf,compression,False,False,False,False,0.004143370495981014,1.0,0.8155548724254551,45140.0,low_vol,neutral,True,0.003686087727071241,0.0013097031457687258,-0.04924678777137792,-0.05034514842711568,-0.020867080194949095
2024-01-03 01:00:00+00:00,pre_wf,compression,False,False,False,False,0.003686087727071241,1.0,0.9883851248089716,45306.39,low_vol,neutral,True,-0.0009190756535667477,-0.002789672715040825,-0.06156195627151051,-0.05716014893263399,-0.042230687547606394
2024-01-03 02:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0009190756535667477,1.0,0.20704845814977973,45264.75,low_vol,neutral,True,0.00047321591304494426,0.00017077306292434535,-0.0679274711558111,-0.0469709873577121,-0.0384223927007219
2024-01-03 03:00:00+00:00,pre_wf,compression,False,False,False,False,0.00047321591304494426,1.0,0.8556387632534975,45286.17,low_vol,neutral,True,-0.0019222204041542401,-0.005514487093962628,-0.049991642039942885,-0.04786185274665522,-0.04051545979710802
2024-01-03 04:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0019222204041542401,1.0,0.46565588361673527,45199.12,low_vol,neutral,True,-0.0004230170852884685,-0.0008431580083859691,-0.047740309988336005,-0.045524337641971835,-0.035900256465170144
2024-01-03 05:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0004230170852884685,1.0,0.32107496463932106,45180.0,low_vol,neutral,True,0.002046923417441393,0.0038393094289508323,-0.0503787073926516,-0.044382912793271334,-0.03364608233731736
2024-01-03 06:00:00+00:00,pre_wf,compression,False,False,False,False,0.002046923417441393,1.0,0.7807158509861469,45272.48,low_vol,neutral,True,-0.005213763416539119,-0.0021037062692391695,-0.06628574356871997,-0.047254976974974716,-0.03232228497312284
2024-01-03 07:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.005213763416539119,2.3981485938382727,0.223507870711798,45036.44,high_vol,neutral,True,0.002765982391148114,-0.02367660498920443,-0.05321446366542304,-0.04967222098371904,-0.027773953713925992
2024-01-03 08:00:00+00:00,pre_wf,compression,False,False,False,False,0.002765982391148114,0.6263058156005358,0.7939198655085575,45161.01,high_vol,neutral,True,0.004261419308381198,-0.049689101284493,-0.05367661174982585,-0.0510965100204801,-0.02754832099636395
2024-01-03 09:00:00+00:00,pre_wf,compression,False,False,False,False,0.004261419308381198,0.8208030086170178,0.5845154205179759,45353.46,high_vol,neutral,True,-0.0038854808431374455,-0.06253591236478984,-0.053590398615673496,-0.05162141984316082,-0.026028003155657786
2024-01-03 10:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0038854808431374455,0.47693125747099,0.3586655673988479,45177.24,high_vol,neutral,True,-0.026719427747246227,-0.06612201188031852,-0.05336558851315387,-0.04642404006973422,-0.03443459582745645
2024-01-03 11:00:00+00:00,pre_wf,liquidation_shock,True,False,False,False,-0.026719427747246227,3.665572564807895,0.15201709117140846,43970.13,high_vol,neutral,True,-0.023951032212094825,-0.021557589208856087,-0.026084298590884347,-0.018420914379829956,-0.005356136086020147
2024-01-03 12:00:00+00:00,pre_wf,liquidation_shock,False,True,False,False,-0.023951032212094825,5.419691136524713,0.37052467849901366,42917.0,high_vol,neutral,True,-0.00931472376913578,0.0028962881841694266,-0.0011552531630822926,0.010211804180161765,0.023738611738937987
2024-01-03 13:00:00+00:00,pre_wf,liquidation_shock,False,True,False,False,-0.00931472376913578,2.7778337939892634,0.22676982591875816,42517.24,high_vol,neutral,True,-0.007695936989324803,0.009093958121458634,0.004690567873173235,0.019479157160718907,0.03462219090420726
2024-01-03 14:00:00+00:00,pre_wf,liquidation_shock,False,True,False,False,-0.007695936989324803,2.3533463510280805,0.26465059405398855,42190.03,high_vol,neutral,True,0.01972527632713228,0.0019324470733961263,0.022483747937605214,0.034365702039083734,0.02987009016111153
2024-01-03 15:00:00+00:00,pre_wf,expansion,False,True,True,True,0.01972527632713228,2.0914193198053153,0.9879183264556393,43022.24,high_vol,neutral,True,0.0004430266764354762,-0.00888819364124227,0.0022418637430317023,0.02545079010297946,0.011478946702914605
2024-01-03 16:00:00+00:00,pre_wf,expansion,False,True,True,True,0.0004430266764354762,3.0632673127969885,0.09538343478033744,43041.3,high_vol,neutral,True,-0.0031925150959660753,-0.007071812422022705,0.002327067258656168,0.020887147925364502,0.00515504875549766
2024-01-03 17:00:00+00:00,pre_wf,liquidation_shock,False,True,False,False,-0.0031925150959660753,2.69157598781143,0.6709136630343611,42903.89,high_vol,neutral,True,-0.014738290630523232,0.0004442487615923252,0.006313879697155578,0.024896343897954365,0.016712703673256613
2024-01-03 18:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.014738290630523232,1.2832120886514011,0.09511481183453785,42271.56,high_vol,neutral,True,0.00871247713592771,0.011704559756015698,0.02038178860680806,0.04262937066907391,0.03155833378280826
2024-01-03 19:00:00+00:00,pre_wf,expansion,False,False,False,False,0.00871247713592771,2.2661775080591986,0.5212270764399073,42639.85,high_vol,neutral,True,0.0022765089464433785,0.0042999682222146784,0.0037413358630482563,0.031580317472974295,0.022865934096859997
2024-01-03 20:00:00+00:00,pre_wf,expansion,False,False,False,False,0.0022765089464433785,1.1178240093451433,0.671078478729914,42736.92,high_vol,neutral,True,0.004352910785335062,0.003053565862958685,0.002726448232582168,0.032798573224275485,0.028103101486957938
2024-01-03 21:00:00+00:00,pre_wf,expansion,False,False,False,False,0.004352910785335062,1.6533824647007438,0.8493376164812694,42922.95,high_vol,neutral,True,-0.0036488638362459636,-0.004805820662372895,0.002080472101754438,0.033997663254739185,0.023517022944602006
2024-01-03 22:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0036488638362459636,1.4204536349171826,0.46536722193600555,42766.33,high_vol,neutral,True,0.0013297844355593114,0.008705212722251332,0.007332871443493039,0.03702585655584656,0.02797013444922669
2024-01-03 23:00:00+00:00,pre_wf,compression,False,False,False,False,0.0013297844355593114,0.7177323749409036,0.8095449008968894,42823.2,high_vol,neutral,True,0.0010326178333239788,0.006900231650133648,0.007868631956509775,0.0309087130340564,0.031380186440994606
2024-01-04 00:00:00+00:00,pre_wf,expansion,False,False,False,False,0.0010326178333239788,1.1726752593643999,0.41932375613173656,42867.42,high_vol,neutral,True,-0.0035166567057219877,0.006392733689128072,0.011380204360327717,0.031040823077292723,0.028710615194476263
2024-01-04 01:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0035166567057219877,0.7298364763191929,0.29564468503936,42716.67,high_vol,neutral,True,0.009877876716513745,0.010724384648897134,0.01471954625676597,0.015834567628984164,0.029172217778211662
2024-01-04 02:00:00+00:00,pre_wf,compression,False,False,False,False,0.009877876716513745,0.9922935016324416,0.850157489279355,43138.62,high_vol,neutral,True,-0.000461999016194814,-0.00012726415448627293,0.011620677712917082,0.008969920688236988,0.018669118298174636
2024-01-04 03:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.000461999016194814,0.7833876791027223,0.5191072930965872,43118.69,high_vol,neutral,True,0.0005280772676534706,-0.00740537340072267,0.023157011495479107,0.007715679673941711,0.018979936542599107
2024-01-04 04:00:00+00:00,pre_wf,compression,False,False,False,False,0.0005280772676534706,0.47473315495574864,0.7808276544713896,43141.46,high_vol,neutral,True,0.0007723428924286679,-0.006676176466906658,0.018516990384655374,0.010083107989391271,0.01619231245303232
2024-01-04 05:00:00+00:00,pre_wf,compression,False,False,False,False,0.0007723428924286679,0.6902237915607903,0.5289202441709138,43174.78,high_vol,neutral,True,-0.0009646835490534356,-0.003764466199943528,0.01846587290080004,0.011235494425217762,0.011953737807117948
2024-01-04 06:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0009646835490534356,0.3029161645055589,0.3111480865224488,43133.13,high_vol,neutral,True,-0.007737671715454031,-0.0012333906674520945,0.02180319397177999,0.01567333509068325,0.008288060708787182
2024-01-04 07:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.007737671715454031,0.8047590666203703,0.061035758323055495,42799.38,high_vol,neutral,True,0.0012631024094276189,0.008429561362804927,0.027735214855916235,0.023042857162884234,0.02017015199752903
2024-01-04 08:00:00+00:00,pre_wf,compression,False,False,False,False,0.0012631024094276189,0.31742985772313403,0.4777450640803784,42853.44,high_vol,neutral,True,0.0037058868552908297,0.011710145089869117,0.029990357833583392,0.024816210787278692,0.019972725643495393
2024-01-04 09:00:00+00:00,pre_wf,compression,False,False,False,False,0.0037058868552908297,0.24433788920436902,0.7073976516808721,43012.25,high_vol,neutral,True,0.0015735052223495583,0.0077463978285257085,0.031850926189632034,0.026986498032537165,0.014315921626978367
2024-01-04 10:00:00+00:00,pre_wf,compression,False,False,False,False,0.0015735052223495583,0.53707207198083,0.9620317992411069,43079.93,high_vol,neutral,True,0.0018623521440264135,0.012998860490256003,0.029476835268766655,0.012573140207052358,0.014292038078984826
2024-01-04 11:00:00+00:00,pre_wf,mean_reverting_chop,False,False,False,False,0.0018623521440264135,0.25169294221069244,0.7723780720965122,43160.16,high_vol,neutral,True,0.004520372491668256,0.022173921505388217,0.022860202557172915,0.01330995992600581,0.011493933294037806
2024-01-04 12:00:00+00:00,pre_wf,mean_reverting_chop,False,False,False,False,0.004520372491668256,0.7614627365372858,0.8204870868459905,43355.26,high_vol,neutral,True,-0.00022650077522312628,0.013494325717340772,0.01943939443564613,0.013390070778032337,0.005556649873625474
2024-01-04 13:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.00022650077522312628,0.6114946104367326,0.5382967503790215,43345.44,high_vol,neutral,True,0.006793794226105376,0.014455961226832681,0.001098846845250634,0.014853696259629512,0.00793393722615332
2024-01-04 14:00:00+00:00,pre_wf,mean_reverting_chop,False,False,False,False,0.006793794226105376,1.5181346519836028,0.8764566101540004,43639.92,high_vol,neutral,True,0.010936546171487205,0.009937002634285319,-0.0026203072782901016,-0.004346249947295933,0.0044424921035601805
2024-01-04 15:00:00+00:00,pre_wf,expansion,False,False,False,False,0.010936546171487205,2.992350662609854,0.7414804088830279,44117.19,high_vol,neutral,True,-0.0040093215365711865,-0.002963924039586452,-0.015091849684896186,-0.013625074489105216,-0.005843527205608545
2024-01-04 16:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0040093215365711865,2.807328327462542,0.4465974086611438,43940.31,high_vol,neutral,True,0.0007221159796095833,0.004513395558656708,-0.00828055150270901,-0.015410223550994417,-0.001372543798621284
2024-01-04 17:00:00+00:00,pre_wf,mean_reverting_chop,False,False,False,False,0.0007221159796095833,1.5796983547167394,0.38387523987134686,43972.04,high_vol,neutral,True,0.002308967243730198,0.009328427791842397,-0.0070992839995597246,-0.0079848467344249,-0.00013372133746802906
2024-01-04 18:00:00+00:00,pre_wf,mean_reverting_chop,False,False,False,False,0.002308967243730198,1.5787201227502237,0.7391214612500357,44073.57,high_vol,neutral,True,-0.001977148663019568,0.006267248148947413,-0.005999060207738993,-0.010618381946368216,-0.0016690274919866077
2024-01-04 19:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.001977148663019568,2.5076993975747257,0.056497296369413995,43986.43,mid_vol,neutral,True,0.003460158053290474,0.0036461244979417717,-0.004565726293313643,-0.008447605318276596,-0.0020792776317605233
2024-01-04 20:00:00+00:00,pre_wf,mean_reverting_chop,False,False,False,False,0.003460158053290474,1.5696447845426342,0.3684661225773699,44138.63,mid_vol,neutral,True,0.0055189751018553945,0.0013464396153664016,-0.005023490760814209,-0.004546357691663672,-0.006936780774573159
2024-01-04 21:00:00+00:00,pre_wf,mean_reverting_chop,False,False,False,False,0.0055189751018553945,1.3763931189896452,0.7829011114277573,44382.23,mid_vol,neutral,True,-0.0007309231645188374,-0.0222872983173672,-0.004714274158824416,-0.010136038680345738,-0.011454133782822562
2024-01-04 22:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0007309231645188374,2.726652381071458,0.35353362598103444,44349.79,mid_vol,neutral,True,-0.004576797319671755,-0.018584529938022287,-0.016419694433727816,-0.008732397605490272,-0.010666115893671724
2024-01-04 23:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.004576797319671755,1.074420411590762,0.30649342017810866,44146.81,mid_vol,neutral,True,0.0011608992812843777,-0.015752667066997628,-0.009336801458587729,0.00045733768759292914,-0.0043930693973130985
2024-01-05 00:00:00+00:00,pre_wf,mean_reverting_chop,False,False,False,False,0.0011608992812843777,1.5142663270399315,0.7897375898378701,44198.06,mid_vol,neutral,True,-0.018213242843690414,-0.014063965703472014,-0.005933970857544324,-0.002260053948069163,-0.001698264584463649
2024-01-05 01:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.018213242843690414,3.3645279987252814,0.2542273607008232,43393.07,high_vol,neutral,True,0.003053482963984777,0.006148447205970964,0.013739751531753885,0.013129746293590205,0.013800590739488916
2024-01-05 02:00:00+00:00,pre_wf,mean_reverting_chop,False,False,False,False,0.003053482963984777,1.3854761659474288,0.3666002946271035,43525.57,high_vol,neutral,True,-0.0017045152998571567,0.0065157101905843895,-0.0017304770506164635,0.009612970031179557,0.009838354787771841
2024-01-05 03:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0017045152998571567,0.5270379157206858,0.10525532674680173,43451.38,high_vol,neutral,True,0.002878619735437571,0.007691815541877034,0.0014892507441650604,0.011178010917029635,0.01147443418367855
2024-01-05 04:00:00+00:00,pre_wf,mean_reverting_chop,False,False,False,False,0.002878619735437571,1.2813602942579259,0.828325982033571,43576.46,high_vol,neutral,True,0.0019141068365811087,0.007812474900439348,-0.007189202610767387,0.006048219612148298,0.00935550983260236
2024-01-05 05:00:00+00:00,pre_wf,mean_reverting_chop,False,False,False,False,0.0019141068365811087,0.4373429560589443,0.7310010214504725,43659.87,mid_vol,neutral,True,0.003419616228816036,0.011752898027410419,-0.0008918945475560047,0.0007102632234130546,0.005957186771284428
2024-01-05 06:00:00+00:00,pre_wf,mean_reverting_chop,False,False,False,False,0.003419616228816036,0.5293357523307982,0.6858760124047735,43809.17,mid_vol,neutral,True,-0.0005380152146228223,-0.004281980233818539,-0.00464720057467416,-0.0072713087237213925,0.005352304095238569
2024-01-05 07:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.0005380152146228223,0.676586386300938,0.29026995737513317,43785.6,mid_vol,neutral,True,0.002998702769860584,-0.0011643097273988934,-0.0038996839143462525,-0.0028080008039171878,0.00683558064751888
2024-01-05 08:00:00+00:00,pre_wf,mean_reverting_chop,False,False,False,False,0.002998702769860584,0.5088089160580221,0.8453059071729914,43916.9,mid_vol,neutral,True,0.005831468068101309,0.00043013054200091716,0.0004795420441787712,-0.004726198798184811,0.002545489321878369
2024-01-05 09:00:00+00:00,pre_wf,mean_reverting_chop,False,False,False,False,0.005831468068101309,1.3336073375650699,0.7125876707272024,44173.0,mid_vol,neutral,True,-0.012483191089579515,-0.004159101713716584,-0.0054474452719986965,-0.012337627057252165,-0.005035655264528205
2024-01-05 10:00:00+00:00,pre_wf,liquidation_shock,False,False,False,False,-0.012483191089579515,0.8086900404138718,0.21451113029449967,43621.58,mid_vol,neutral,True,0.0025913779372503942,-0.003927643152769833,0.007815627035976158,0.0016975542839117175,0.008405243459773892
