timestamp,open_time,symbol,open,high,low,close,volume_contracts,volume_base,volume_quote,confirm,source_record_id
2026-05-03T16:00:00Z,1777824000000,BTCUSDT,78632.2,78821,78524,78733.9,327376.04,3273.7604,257566698.89155,1,okx:BTC-USDT-SWAP:1777824000000
2026-05-03T20:00:00Z,1777838400000,BTCUSDT,78733.8,79428.4,78444.4,78531,1321687.64,13216.8764,1043475839.68396,1,okx:BTC-USDT-SWAP:1777838400000
2026-05-04T00:00:00Z,1777852800000,BTCUSDT,78531.1,80465.4,78225,80284.6,3384697.58,33846.9758,2695169975.46536,1,okx:BTC-USDT-SWAP:1777852800000
2026-05-04T04:00:00Z,1777867200000,BTCUSDT,80284.7,80597.4,79450.1,79665.3,1586433.13,15864.3313,1269947368.19853,1,okx:BTC-USDT-SWAP:1777867200000
2026-05-04T08:00:00Z,1777881600000,BTCUSDT,79665.2,79894.9,78146.8,78756.9,2838215,28382.15,2238279405.6784,1,okx:BTC-USDT-SWAP:1777881600000
2026-05-04T12:00:00Z,1777896000000,BTCUSDT,78756.8,80513,78423.5,79990.6,3758453.6,37584.536,2990368688.86636,1,okx:BTC-USDT-SWAP:1777896000000
2026-05-04T16:00:00Z,1777910400000,BTCUSDT,79990.6,80746.5,79571.6,80006.1,1807204.86,18072.0486,1449184433.06977,1,okx:BTC-USDT-SWAP:1777910400000
2026-05-04T20:00:00Z,1777924800000,BTCUSDT,80006,80360,79706.5,79821.4,590636.71,5906.3671,472513741.0373,1,okx:BTC-USDT-SWAP:1777924800000
2026-05-05T00:00:00Z,1777939200000,BTCUSDT,79821.3,81076.5,79756.8,80848.7,1421743.11,14217.4311,1145241601.87102,1,okx:BTC-USDT-SWAP:1777939200000
2026-05-05T04:00:00Z,1777953600000,BTCUSDT,80848.6,81309.9,80686.9,80821.9,1340831.74,13408.3174,1085385267.30363,1,okx:BTC-USDT-SWAP:1777953600000
2026-05-05T08:00:00Z,1777968000000,BTCUSDT,80821.8,81080.5,80483.4,80979.9,1003878.72,10038.7872,810712406.92464,1,okx:BTC-USDT-SWAP:1777968000000
2026-05-05T12:00:00Z,1777982400000,BTCUSDT,80980,81688,80889.4,81484.3,2491096.68,24910.9668,2026832047.24884,1,okx:BTC-USDT-SWAP:1777982400000
2026-05-05T16:00:00Z,1777996800000,BTCUSDT,81484.4,81645.8,81000,81557.2,1009077.48,10090.7748,820752176.16302,1,okx:BTC-USDT-SWAP:1777996800000
2026-05-05T20:00:00Z,1778011200000,BTCUSDT,81557.2,81792.4,80738.6,80875.3,1351149.52,13511.4952,1098111862.60966,1,okx:BTC-USDT-SWAP:1778011200000
2026-05-06T00:00:00Z,1778025600000,BTCUSDT,80875.3,81721.8,80653.9,81535.9,1195716.37,11957.1637,971558407.41364,1,okx:BTC-USDT-SWAP:1778025600000
2026-05-06T04:00:00Z,1778040000000,BTCUSDT,81536,81614.4,81010.4,81333.8,915213.22,9152.1322,744421769.09777,1,okx:BTC-USDT-SWAP:1778040000000
2026-05-06T08:00:00Z,1778054400000,BTCUSDT,81333.7,82800,81281,82489.9,2794017.38,27940.1738,2294923072.80956,1,okx:BTC-USDT-SWAP:1778054400000
2026-05-06T12:00:00Z,1778068800000,BTCUSDT,82490,82518.8,81090.5,81658.3,3099728.79,30997.2879,2535714965.62984,1,okx:BTC-USDT-SWAP:1778068800000
2026-05-06T16:00:00Z,1778083200000,BTCUSDT,81658.3,81853.8,81157.6,81422.2,771884.01,7718.8401,628919023.09497,1,okx:BTC-USDT-SWAP:1778083200000
2026-05-06T20:00:00Z,1778097600000,BTCUSDT,81422.1,81668,80944.6,81395.7,691129.98,6911.2998,561772233.40279,1,okx:BTC-USDT-SWAP:1778097600000
2026-05-07T00:00:00Z,1778112000000,BTCUSDT,81395.7,81448.3,80786.1,80808,1150836.81,11508.3681,932482860.37082,1,okx:BTC-USDT-SWAP:1778112000000
2026-05-07T04:00:00Z,1778126400000,BTCUSDT,80808,81683.9,80666.1,81482.1,1214307.82,12143.0782,985863176.11553,1,okx:BTC-USDT-SWAP:1778126400000
2026-05-07T08:00:00Z,1778140800000,BTCUSDT,81482.2,81556,80525.5,80836.6,1291882.03,12918.8203,1045655440.58924,1,okx:BTC-USDT-SWAP:1778140800000
2026-05-07T12:00:00Z,1778155200000,BTCUSDT,80836.5,81155,79640.7,79862.2,2706268.98,27062.6898,2172603745.56472,1,okx:BTC-USDT-SWAP:1778155200000
2026-05-07T16:00:00Z,1778169600000,BTCUSDT,79862.1,80235,79421,80109.9,1381224.37,13812.2437,1103312886.06156,1,okx:BTC-USDT-SWAP:1778169600000
2026-05-07T20:00:00Z,1778184000000,BTCUSDT,80110,80352.1,79540.6,79979.2,683926.57,6839.2657,546344263.89203,1,okx:BTC-USDT-SWAP:1778184000000
2026-05-08T00:00:00Z,1778198400000,BTCUSDT,79979.2,80111.9,79118.7,79535,1086515.45,10865.1545,864426050.7504,1,okx:BTC-USDT-SWAP:1778198400000
2026-05-08T04:00:00Z,1778212800000,BTCUSDT,79535,79750,79205.9,79636.3,766850.64,7668.5064,609788229.82643,1,okx:BTC-USDT-SWAP:1778212800000
2026-05-08T08:00:00Z,1778227200000,BTCUSDT,79636.3,80305.5,79621.2,80193.2,1239739.93,12397.3993,991610037.14724,1,okx:BTC-USDT-SWAP:1778227200000
