capture_sequence,exchange_ts,exchange_ts_ms,local_receive_ts,monotonic_ns,venue_symbol,symbol,trade_id,price,size,side,source_record_id
2,2026-06-20T17:36:38.976000Z,1781976998976,2026-06-20T17:36:40Z,1604556057713550,BTC-USDT-SWAP,BTCUSDT,2718329646,63763.8,0.31,buy,okx-aligned-trade:BTC-USDT-SWAP:2:2718329646
2,2026-06-20T17:36:39.089000Z,1781976999089,2026-06-20T17:36:40Z,1604556057713550,BTC-USDT-SWAP,BTCUSDT,2718329655,63764.3,42.4,sell,okx-aligned-trade:BTC-USDT-SWAP:2:2718329655
2,2026-06-20T17:36:39.305000Z,1781976999305,2026-06-20T17:36:40Z,1604556057713550,BTC-USDT-SWAP,BTCUSDT,2718329656,63764.3,1.32,sell,okx-aligned-trade:BTC-USDT-SWAP:2:2718329656
2,2026-06-20T17:36:39.311000Z,1781976999311,2026-06-20T17:36:40Z,1604556057713550,BTC-USDT-SWAP,BTCUSDT,2718329657,63764.3,1.52,sell,okx-aligned-trade:BTC-USDT-SWAP:2:2718329657
3,2026-06-20T17:36:38.974000Z,1781976998974,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329645,63763.5,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329645
3,2026-06-20T17:36:38.974000Z,1781976998974,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329644,63763.5,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329644
3,2026-06-20T17:36:38.976000Z,1781976998976,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329654,63764.3,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329654
3,2026-06-20T17:36:38.976000Z,1781976998976,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329653,63764.3,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329653
3,2026-06-20T17:36:38.976000Z,1781976998976,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329652,63764.3,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329652
3,2026-06-20T17:36:38.976000Z,1781976998976,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329651,63764.2,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329651
3,2026-06-20T17:36:38.976000Z,1781976998976,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329650,63764,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329650
3,2026-06-20T17:36:38.976000Z,1781976998976,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329649,63764,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329649
3,2026-06-20T17:36:38.976000Z,1781976998976,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329648,63764,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329648
3,2026-06-20T17:36:38.976000Z,1781976998976,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329647,63763.9,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329647
3,2026-06-20T17:36:38.976000Z,1781976998976,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329646,63763.8,0.31,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329646
3,2026-06-20T17:36:39.089000Z,1781976999089,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329655,63764.3,42.4,sell,okx-aligned-trade:BTC-USDT-SWAP:3:2718329655
3,2026-06-20T17:36:39.305000Z,1781976999305,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329656,63764.3,1.32,sell,okx-aligned-trade:BTC-USDT-SWAP:3:2718329656
3,2026-06-20T17:36:39.311000Z,1781976999311,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329657,63764.3,1.52,sell,okx-aligned-trade:BTC-USDT-SWAP:3:2718329657
3,2026-06-20T17:36:39.518000Z,1781976999518,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329671,63764.9,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329671
3,2026-06-20T17:36:39.518000Z,1781976999518,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329670,63764.9,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329670
3,2026-06-20T17:36:39.518000Z,1781976999518,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329669,63764.5,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329669
3,2026-06-20T17:36:39.518000Z,1781976999518,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329668,63764.4,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329668
3,2026-06-20T17:36:39.518000Z,1781976999518,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329667,63764.4,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329667
3,2026-06-20T17:36:39.518000Z,1781976999518,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329666,63764.4,3.4,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329666
3,2026-06-20T17:36:39.518000Z,1781976999518,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329665,63764.4,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329665
3,2026-06-20T17:36:39.518000Z,1781976999518,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329664,63764.4,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329664
3,2026-06-20T17:36:39.518000Z,1781976999518,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329663,63764.4,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329663
3,2026-06-20T17:36:39.518000Z,1781976999518,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329662,63764.4,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329662
3,2026-06-20T17:36:39.518000Z,1781976999518,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329661,63764.4,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329661
3,2026-06-20T17:36:39.518000Z,1781976999518,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329660,63764.4,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329660
3,2026-06-20T17:36:39.518000Z,1781976999518,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329659,63764.4,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329659
3,2026-06-20T17:36:39.518000Z,1781976999518,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329658,63764.4,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329658
3,2026-06-20T17:36:39.544000Z,1781976999544,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329672,63765,50,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329672
3,2026-06-20T17:36:39.587000Z,1781976999587,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329673,63764.9,1,sell,okx-aligned-trade:BTC-USDT-SWAP:3:2718329673
3,2026-06-20T17:36:39.594000Z,1781976999594,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329675,63765,0.31,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329675
3,2026-06-20T17:36:39.594000Z,1781976999594,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329674,63765,0.31,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329674
3,2026-06-20T17:36:39.599000Z,1781976999599,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329681,63765.1,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329681
3,2026-06-20T17:36:39.599000Z,1781976999599,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329680,63765,2.6,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329680
3,2026-06-20T17:36:39.599000Z,1781976999599,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329679,63765,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329679
3,2026-06-20T17:36:39.599000Z,1781976999599,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329678,63765,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329678
3,2026-06-20T17:36:39.599000Z,1781976999599,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329677,63765,45.4,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329677
3,2026-06-20T17:36:39.599000Z,1781976999599,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329676,63765,3.98,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329676
3,2026-06-20T17:36:39.600000Z,1781976999600,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329683,63765.6,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329683
3,2026-06-20T17:36:39.600000Z,1781976999600,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329682,63765.5,0.04,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329682
3,2026-06-20T17:36:39.601000Z,1781976999601,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329691,63766.6,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329691
3,2026-06-20T17:36:39.601000Z,1781976999601,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329690,63766.6,20,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329690
3,2026-06-20T17:36:39.601000Z,1781976999601,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329689,63766.5,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329689
3,2026-06-20T17:36:39.601000Z,1781976999601,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329688,63766.5,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329688
3,2026-06-20T17:36:39.601000Z,1781976999601,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329687,63766.5,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329687
3,2026-06-20T17:36:39.601000Z,1781976999601,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329686,63766.2,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329686
3,2026-06-20T17:36:39.601000Z,1781976999601,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329685,63766.1,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329685
3,2026-06-20T17:36:39.601000Z,1781976999601,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329684,63766,0.11,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329684
3,2026-06-20T17:36:39.604000Z,1781976999604,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329705,63767.8,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329705
3,2026-06-20T17:36:39.604000Z,1781976999604,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329704,63767.8,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329704
3,2026-06-20T17:36:39.604000Z,1781976999604,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329703,63767.6,0.03,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329703
3,2026-06-20T17:36:39.604000Z,1781976999604,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329702,63767.5,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329702
3,2026-06-20T17:36:39.604000Z,1781976999604,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329701,63767.3,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329701
3,2026-06-20T17:36:39.604000Z,1781976999604,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329700,63767.1,0.02,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329700
3,2026-06-20T17:36:39.604000Z,1781976999604,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329699,63767,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329699
3,2026-06-20T17:36:39.604000Z,1781976999604,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329698,63767,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329698
3,2026-06-20T17:36:39.604000Z,1781976999604,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329697,63766.9,0.3,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329697
3,2026-06-20T17:36:39.604000Z,1781976999604,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329696,63766.7,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329696
3,2026-06-20T17:36:39.604000Z,1781976999604,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329695,63766.7,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329695
3,2026-06-20T17:36:39.604000Z,1781976999604,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329694,63766.7,0.03,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329694
3,2026-06-20T17:36:39.604000Z,1781976999604,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329693,63766.7,0.2,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329693
3,2026-06-20T17:36:39.604000Z,1781976999604,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329692,63766.7,0.31,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329692
3,2026-06-20T17:36:39.608000Z,1781976999608,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329707,63767.9,1.25,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329707
3,2026-06-20T17:36:39.608000Z,1781976999608,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329706,63767.9,0.6,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329706
3,2026-06-20T17:36:39.609000Z,1781976999609,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329708,63767.9,0.44,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329708
3,2026-06-20T17:36:39.612000Z,1781976999612,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329710,63767.9,0.31,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329710
3,2026-06-20T17:36:39.612000Z,1781976999612,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329709,63767.9,0.34,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329709
3,2026-06-20T17:36:39.613000Z,1781976999613,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329711,63767.9,0.4,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329711
3,2026-06-20T17:36:39.887000Z,1781976999887,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329714,63767.8,1.83,sell,okx-aligned-trade:BTC-USDT-SWAP:3:2718329714
3,2026-06-20T17:36:39.887000Z,1781976999887,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329713,63767.8,8.7,sell,okx-aligned-trade:BTC-USDT-SWAP:3:2718329713
3,2026-06-20T17:36:39.887000Z,1781976999887,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329712,63767.8,4.44,sell,okx-aligned-trade:BTC-USDT-SWAP:3:2718329712
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329730,63770,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329730
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329729,63770,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329729
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329728,63770,0.02,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329728
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329727,63769.9,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329727
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329726,63769.5,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329726
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329725,63768.9,0.08,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329725
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329724,63768.9,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329724
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329723,63768.8,0.16,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329723
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329722,63768.1,0.11,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329722
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329721,63768,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329721
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329720,63768,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329720
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329719,63768,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329719
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329718,63767.9,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329718
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329717,63767.9,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329717
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329716,63767.9,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329716
3,2026-06-20T17:36:39.996000Z,1781976999996,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329715,63767.9,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329715
3,2026-06-20T17:36:40.086000Z,1781977000086,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329739,63770.1,60.84,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329739
3,2026-06-20T17:36:40.086000Z,1781977000086,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329738,63770.1,8.48,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329738
3,2026-06-20T17:36:40.086000Z,1781977000086,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329737,63770.1,63.66,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329737
3,2026-06-20T17:36:40.086000Z,1781977000086,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329736,63770.1,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329736
3,2026-06-20T17:36:40.086000Z,1781977000086,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329735,63770.1,10.67,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329735
3,2026-06-20T17:36:40.086000Z,1781977000086,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329734,63770.1,3.98,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329734
3,2026-06-20T17:36:40.086000Z,1781977000086,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329733,63770.1,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329733
3,2026-06-20T17:36:40.086000Z,1781977000086,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329732,63770.1,0.01,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329732
3,2026-06-20T17:36:40.086000Z,1781977000086,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329731,63770.1,3.8,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329731
3,2026-06-20T17:36:40.138000Z,1781977000138,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329740,63770.1,0.15,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329740
3,2026-06-20T17:36:40.141000Z,1781977000141,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329741,63770.1,1.56,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329741
3,2026-06-20T17:36:40.152000Z,1781977000152,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329742,63770.1,1,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329742
3,2026-06-20T17:36:40.295000Z,1781977000295,2026-06-20T17:36:41Z,1604556823655243,BTC-USDT-SWAP,BTCUSDT,2718329743,63770.1,0.18,buy,okx-aligned-trade:BTC-USDT-SWAP:3:2718329743
