sample_index,sample_captured_at,timestamp,ts,symbol,trade_id,price,size,side,source_record_id
4,2026-06-20T16:33:07Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250757,63914.7,15.68,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250757
4,2026-06-20T16:33:07Z,2026-06-20T16:33:03.494000Z,1781973183494,BTCUSDT,2718250785,63910.6,0.79,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250785
4,2026-06-20T16:33:07Z,2026-06-20T16:33:03.494000Z,1781973183494,BTCUSDT,2718250784,63910.6,0.49,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250784
4,2026-06-20T16:33:07Z,2026-06-20T16:33:03.494000Z,1781973183494,BTCUSDT,2718250783,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250783
4,2026-06-20T16:33:07Z,2026-06-20T16:33:03.494000Z,1781973183494,BTCUSDT,2718250782,63910.6,0.3,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250782
4,2026-06-20T16:33:07Z,2026-06-20T16:33:03.565000Z,1781973183565,BTCUSDT,2718250786,63910.7,20,buy,okx-trade-sample:BTC-USDT-SWAP:4:2718250786
4,2026-06-20T16:33:07Z,2026-06-20T16:33:03.665000Z,1781973183665,BTCUSDT,2718250787,63910.7,0.23,buy,okx-trade-sample:BTC-USDT-SWAP:4:2718250787
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.187000Z,1781973185187,BTCUSDT,2718250789,63910.6,0.72,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250789
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.187000Z,1781973185187,BTCUSDT,2718250788,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250788
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.588000Z,1781973185588,BTCUSDT,2718250796,63910.6,0.29,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250796
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.588000Z,1781973185588,BTCUSDT,2718250795,63910.6,0.02,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250795
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.588000Z,1781973185588,BTCUSDT,2718250794,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250794
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.588000Z,1781973185588,BTCUSDT,2718250793,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250793
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.588000Z,1781973185588,BTCUSDT,2718250792,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250792
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.588000Z,1781973185588,BTCUSDT,2718250791,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250791
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.588000Z,1781973185588,BTCUSDT,2718250790,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250790
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.728000Z,1781973185728,BTCUSDT,2718250802,63910.7,0.16,buy,okx-trade-sample:BTC-USDT-SWAP:4:2718250802
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.728000Z,1781973185728,BTCUSDT,2718250801,63910.7,8.89,buy,okx-trade-sample:BTC-USDT-SWAP:4:2718250801
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.728000Z,1781973185728,BTCUSDT,2718250800,63910.7,1.2,buy,okx-trade-sample:BTC-USDT-SWAP:4:2718250800
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.728000Z,1781973185728,BTCUSDT,2718250799,63910.7,7.07,buy,okx-trade-sample:BTC-USDT-SWAP:4:2718250799
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.728000Z,1781973185728,BTCUSDT,2718250798,63910.7,0.69,buy,okx-trade-sample:BTC-USDT-SWAP:4:2718250798
4,2026-06-20T16:33:07Z,2026-06-20T16:33:05.728000Z,1781973185728,BTCUSDT,2718250797,63910.7,52.67,buy,okx-trade-sample:BTC-USDT-SWAP:4:2718250797
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.140000Z,1781973187140,BTCUSDT,2718250806,63910.6,1.24,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250806
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.140000Z,1781973187140,BTCUSDT,2718250805,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250805
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.140000Z,1781973187140,BTCUSDT,2718250804,63910.6,0.02,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250804
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.140000Z,1781973187140,BTCUSDT,2718250803,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250803
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.151000Z,1781973187151,BTCUSDT,2718250811,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250811
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.151000Z,1781973187151,BTCUSDT,2718250810,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250810
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.151000Z,1781973187151,BTCUSDT,2718250809,63910.6,0.02,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250809
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.151000Z,1781973187151,BTCUSDT,2718250808,63910.6,1.9,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250808
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.151000Z,1781973187151,BTCUSDT,2718250807,63910.6,2.67,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250807
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250820,63909.1,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250820
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250819,63909.1,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250819
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250818,63909.1,0.02,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250818
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250817,63909.1,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250817
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250816,63909.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250816
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250815,63909.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250815
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250814,63910,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250814
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250813,63910,0.38,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250813
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250812,63910.5,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:4:2718250812
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.156000Z,1781973187156,BTCUSDT,2718250822,63909.1,0.08,buy,okx-trade-sample:BTC-USDT-SWAP:4:2718250822
4,2026-06-20T16:33:07Z,2026-06-20T16:33:07.156000Z,1781973187156,BTCUSDT,2718250821,63909.1,0.01,buy,okx-trade-sample:BTC-USDT-SWAP:4:2718250821
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.464000Z,1781973183464,BTCUSDT,2718250725,63916.8,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250725
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.466000Z,1781973183466,BTCUSDT,2718250734,63915,0.02,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250734
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.466000Z,1781973183466,BTCUSDT,2718250733,63915,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250733
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.466000Z,1781973183466,BTCUSDT,2718250732,63915.1,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250732
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.466000Z,1781973183466,BTCUSDT,2718250731,63915.2,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250731
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.466000Z,1781973183466,BTCUSDT,2718250730,63915.3,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250730
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.466000Z,1781973183466,BTCUSDT,2718250729,63915.5,0.3,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250729
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.466000Z,1781973183466,BTCUSDT,2718250728,63915.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250728
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.466000Z,1781973183466,BTCUSDT,2718250727,63915.8,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250727
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.466000Z,1781973183466,BTCUSDT,2718250726,63916,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250726
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.486000Z,1781973183486,BTCUSDT,2718250740,63914.9,0.54,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250740
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.486000Z,1781973183486,BTCUSDT,2718250739,63914.9,0.31,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250739
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.486000Z,1781973183486,BTCUSDT,2718250738,63914.9,0.34,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250738
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.486000Z,1781973183486,BTCUSDT,2718250737,63914.9,0.4,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250737
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.486000Z,1781973183486,BTCUSDT,2718250736,63914.9,0.53,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250736
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.486000Z,1781973183486,BTCUSDT,2718250735,63914.9,0.31,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250735
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250756,63914.7,0.31,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250756
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250755,63914.7,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250755
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250754,63914.8,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250754
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250753,63914.8,0.02,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250753
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250752,63914.8,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250752
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250751,63914.8,1.05,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250751
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250750,63914.8,0.6,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250750
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250749,63914.8,0.04,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250749
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250748,63914.9,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250748
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250747,63914.9,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250747
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250746,63914.9,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250746
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250745,63914.9,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250745
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250744,63914.9,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250744
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250743,63914.9,1.15,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250743
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250742,63914.9,0.31,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250742
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.488000Z,1781973183488,BTCUSDT,2718250741,63914.9,0.31,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250741
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250781,63910.8,0.02,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250781
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250780,63910.8,0.67,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250780
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250779,63910.8,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250779
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250778,63911.2,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250778
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250777,63911.5,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250777
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250776,63911.5,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250776
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250775,63911.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250775
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250774,63911.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250774
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250773,63911.9,0.03,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250773
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250772,63912,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250772
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250771,63912.1,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250771
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250770,63912.2,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250770
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250769,63912.3,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250769
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250768,63912.4,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250768
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250767,63912.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250767
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250766,63912.7,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250766
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250765,63912.8,1.2,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250765
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250764,63912.9,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250764
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250763,63913.8,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250763
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250762,63914.1,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250762
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250761,63914.4,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250761
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250760,63914.4,0.02,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250760
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250759,63914.7,8,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250759
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250758,63914.7,4,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250758
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.489000Z,1781973183489,BTCUSDT,2718250757,63914.7,15.68,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250757
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.494000Z,1781973183494,BTCUSDT,2718250785,63910.6,0.79,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250785
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.494000Z,1781973183494,BTCUSDT,2718250784,63910.6,0.49,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250784
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.494000Z,1781973183494,BTCUSDT,2718250783,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250783
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.494000Z,1781973183494,BTCUSDT,2718250782,63910.6,0.3,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250782
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.565000Z,1781973183565,BTCUSDT,2718250786,63910.7,20,buy,okx-trade-sample:BTC-USDT-SWAP:5:2718250786
5,2026-06-20T16:33:08Z,2026-06-20T16:33:03.665000Z,1781973183665,BTCUSDT,2718250787,63910.7,0.23,buy,okx-trade-sample:BTC-USDT-SWAP:5:2718250787
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.187000Z,1781973185187,BTCUSDT,2718250789,63910.6,0.72,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250789
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.187000Z,1781973185187,BTCUSDT,2718250788,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250788
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.588000Z,1781973185588,BTCUSDT,2718250796,63910.6,0.29,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250796
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.588000Z,1781973185588,BTCUSDT,2718250795,63910.6,0.02,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250795
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.588000Z,1781973185588,BTCUSDT,2718250794,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250794
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.588000Z,1781973185588,BTCUSDT,2718250793,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250793
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.588000Z,1781973185588,BTCUSDT,2718250792,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250792
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.588000Z,1781973185588,BTCUSDT,2718250791,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250791
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.588000Z,1781973185588,BTCUSDT,2718250790,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250790
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.728000Z,1781973185728,BTCUSDT,2718250802,63910.7,0.16,buy,okx-trade-sample:BTC-USDT-SWAP:5:2718250802
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.728000Z,1781973185728,BTCUSDT,2718250801,63910.7,8.89,buy,okx-trade-sample:BTC-USDT-SWAP:5:2718250801
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.728000Z,1781973185728,BTCUSDT,2718250800,63910.7,1.2,buy,okx-trade-sample:BTC-USDT-SWAP:5:2718250800
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.728000Z,1781973185728,BTCUSDT,2718250799,63910.7,7.07,buy,okx-trade-sample:BTC-USDT-SWAP:5:2718250799
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.728000Z,1781973185728,BTCUSDT,2718250798,63910.7,0.69,buy,okx-trade-sample:BTC-USDT-SWAP:5:2718250798
5,2026-06-20T16:33:08Z,2026-06-20T16:33:05.728000Z,1781973185728,BTCUSDT,2718250797,63910.7,52.67,buy,okx-trade-sample:BTC-USDT-SWAP:5:2718250797
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.140000Z,1781973187140,BTCUSDT,2718250806,63910.6,1.24,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250806
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.140000Z,1781973187140,BTCUSDT,2718250805,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250805
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.140000Z,1781973187140,BTCUSDT,2718250804,63910.6,0.02,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250804
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.140000Z,1781973187140,BTCUSDT,2718250803,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250803
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.151000Z,1781973187151,BTCUSDT,2718250811,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250811
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.151000Z,1781973187151,BTCUSDT,2718250810,63910.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250810
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.151000Z,1781973187151,BTCUSDT,2718250809,63910.6,0.02,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250809
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.151000Z,1781973187151,BTCUSDT,2718250808,63910.6,1.9,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250808
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.151000Z,1781973187151,BTCUSDT,2718250807,63910.6,2.67,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250807
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250820,63909.1,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250820
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250819,63909.1,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250819
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250818,63909.1,0.02,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250818
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250817,63909.1,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250817
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250816,63909.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250816
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250815,63909.6,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250815
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250814,63910,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250814
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250813,63910,0.38,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250813
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.154000Z,1781973187154,BTCUSDT,2718250812,63910.5,0.01,sell,okx-trade-sample:BTC-USDT-SWAP:5:2718250812
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.156000Z,1781973187156,BTCUSDT,2718250822,63909.1,0.08,buy,okx-trade-sample:BTC-USDT-SWAP:5:2718250822
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.156000Z,1781973187156,BTCUSDT,2718250821,63909.1,0.01,buy,okx-trade-sample:BTC-USDT-SWAP:5:2718250821
5,2026-06-20T16:33:08Z,2026-06-20T16:33:07.814000Z,1781973187814,BTCUSDT,2718250823,63909.1,10,buy,okx-trade-sample:BTC-USDT-SWAP:5:2718250823
5,2026-06-20T16:33:08Z,2026-06-20T16:33:08.047000Z,1781973188047,BTCUSDT,2718250824,63909.1,0.23,buy,okx-trade-sample:BTC-USDT-SWAP:5:2718250824
