run_id,strategy_id,trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,size,gross_pnl,net_pnl,fees,slippage,holding_bars,holding_hours,holding_bucket,entry_regime,exit_regime,dominant_regime_during_trade,entry_signal_components,entry_condition,exit_reason,orderflow_value_at_entry,orderflow_bucket,trend_strength_at_entry,trend_strength_bucket,volatility_state_at_entry,compression_state_at_entry,expansion_state_at_entry,MFE,MAE,realized_R,cost_to_profit_ratio,cost_bucket,turnover_contribution,entry_feature_time,exit_feature_time,attribution_source
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00001,BTCUSDT,long,2024-02-10T20:00:00+00:00,2024-02-13T20:00:00+00:00,47565.828724,49018.83462,0.2741315,398.31468578,387.72392632,10.59075946,10.59075946,72,72.0,1d_to_3d,trending_up,trending_up,trending_up,"{""bad_regime_risk_off"": 0.0, ""long_ready"": 1.0, ""momentum"": 0.10280641, ""orderflow_long_confirm"": 1.0, ""orderflow_short_confirm"": 0.0, ""raw_signal"": 1.0, ""short_ready"": 0.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_strength"": 0.02909645, ""volatility"": 0.00370533}",registry_long_ready,signal_flat_exit,0.0,neutral_flow,0.02909645,strong_uptrend,low_vol,False,True,755.55336615,-27.58824437,2.97350444,0.05317785,low_cost_ratio,0.26476899,2024-02-10T19:00:00+00:00,2024-02-13T19:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00002,BTCUSDT,long,2024-02-10T20:00:00+00:00,2024-02-17T20:00:00+00:00,49636.27081519,51387.276864,0.02311,40.46574979,38.96117667,1.50457312,1.50457312,168,168.0,3d_to_7d,trending_up,mean_reverting_chop,trending_up,"{""bad_regime_risk_off"": 0.0, ""long_ready"": 1.0, ""momentum"": 0.10280641, ""orderflow_long_confirm"": 1.0, ""orderflow_short_confirm"": 0.0, ""raw_signal"": 1.0, ""short_ready"": 0.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_strength"": 0.02909645, ""volatility"": 0.00370533}",registry_long_ready,signal_flat_exit,0.0,neutral_flow,0.02909645,strong_uptrend,low_vol,False,True,72.95201146,-50.17367764,3.3965106,0.07436279,low_cost_ratio,0.02334654,2024-02-10T19:00:00+00:00,2024-02-17T19:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00003,BTCUSDT,long,2024-02-10T20:00:00+00:00,2024-02-21T23:00:00+00:00,50743.85996383,51455.119716,0.33086318,235.32966341,216.12955717,19.20010624,19.20010624,267,267.0,1w_to_1m,trending_up,low_vol_chop,trending_up,"{""bad_regime_risk_off"": 0.0, ""long_ready"": 1.0, ""momentum"": 0.10280641, ""orderflow_long_confirm"": 1.0, ""orderflow_short_confirm"": 0.0, ""raw_signal"": 1.0, ""short_ready"": 0.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_strength"": 0.02909645, ""volatility"": 0.00370533}",registry_long_ready,signal_flat_exit,0.0,neutral_flow,0.02909645,strong_uptrend,low_vol,False,True,696.84418989,-1084.7911704,1.28730728,0.16317625,mid_cost_ratio,0.33813879,2024-02-10T19:00:00+00:00,2024-02-21T22:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00004,BTCUSDT,long,2024-02-29T05:00:00+00:00,2024-03-03T05:00:00+00:00,62407.833152,61975.2,0.035792,-15.48480578,-17.26557279,1.78076701,1.78076701,72,72.0,1d_to_3d,high_vol_trend,trending_up,trending_up,"{""bad_regime_risk_off"": 0.0, ""long_ready"": 1.0, ""momentum"": 0.21220803, ""orderflow_long_confirm"": 1.0, ""orderflow_short_confirm"": 0.0, ""raw_signal"": 1.0, ""short_ready"": 0.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_strength"": 0.08848013, ""volatility"": 0.00597367}",registry_long_ready,signal_flat_exit,0.0,neutral_flow,0.08848013,strong_uptrend,high_vol,False,True,39.09083582,-71.53615154,-0.77295804,0.23000185,mid_cost_ratio,0.04451918,2024-02-29T04:00:00+00:00,2024-03-03T04:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00005,BTCUSDT,long,2024-02-29T05:00:00+00:00,2024-03-07T05:00:00+00:00,62407.833152,65889.263748,0.0471345,164.09549043,161.51120514,2.58428529,2.58428529,168,168.0,3d_to_7d,high_vol_trend,mean_reverting_chop,trending_up,"{""bad_regime_risk_off"": 0.0, ""long_ready"": 1.0, ""momentum"": 0.21220803, ""orderflow_long_confirm"": 1.0, ""orderflow_short_confirm"": 0.0, ""raw_signal"": 1.0, ""short_ready"": 0.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_strength"": 0.08848013, ""volatility"": 0.00597367}",registry_long_ready,signal_flat_exit,0.0,neutral_flow,0.08848013,strong_uptrend,high_vol,False,True,309.11167319,-178.6318907,5.49066124,0.03149733,low_cost_ratio,0.0604722,2024-02-29T04:00:00+00:00,2024-03-07T04:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00006,BTCUSDT,long,2024-02-29T05:00:00+00:00,2024-03-11T17:00:00+00:00,62407.833152,72501.747696,0.1786165,1802.93968715,1791.51879304,11.42089411,11.42089411,276,276.0,1w_to_1m,high_vol_trend,expansion,trending_up,"{""bad_regime_risk_off"": 0.0, ""long_ready"": 1.0, ""momentum"": 0.21220803, ""orderflow_long_confirm"": 1.0, ""orderflow_short_confirm"": 0.0, ""raw_signal"": 1.0, ""short_ready"": 0.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_strength"": 0.08848013, ""volatility"": 0.00597367}",registry_long_ready,signal_flat_exit,0.0,neutral_flow,0.08848013,strong_uptrend,high_vol,False,True,1834.38553351,-676.92673319,16.07165827,0.01266919,low_cost_ratio,0.24097077,2024-02-29T04:00:00+00:00,2024-03-11T16:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00007,BTCUSDT,long,2024-02-29T05:00:00+00:00,2024-03-15T20:00:00+00:00,70047.27550169,68942.821836,0.18281,-201.90517462,-218.59761926,16.69244464,16.69244464,375,375.0,1w_to_1m,high_vol_trend,expansion,mean_reverting_chop,"{""bad_regime_risk_off"": 0.0, ""long_ready"": 1.0, ""momentum"": 0.21220803, ""orderflow_long_confirm"": 1.0, ""orderflow_short_confirm"": 0.0, ""raw_signal"": 1.0, ""short_ready"": 0.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_strength"": 0.08848013, ""volatility"": 0.00597367}",registry_long_ready,signal_flat_exit,0.0,neutral_flow,0.08848013,strong_uptrend,high_vol,False,True,682.24408614,-2089.38585446,-1.7070814,0.16534935,mid_cost_ratio,0.2540878,2024-02-29T04:00:00+00:00,2024-03-15T19:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00008,BTCUSDT,long,2024-03-26T03:00:00+00:00,2024-03-29T03:00:00+00:00,70448.678204,70628.667228,0.1539755,27.71389996,19.02491804,8.68898192,8.68898192,72,72.0,1d_to_3d,high_vol_trend,trending_up,trending_up,"{""bad_regime_risk_off"": 0.0, ""long_ready"": 1.0, ""momentum"": 0.06864579, ""orderflow_long_confirm"": 1.0, ""orderflow_short_confirm"": 0.0, ""raw_signal"": 1.0, ""short_ready"": 0.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_strength"": 0.01315406, ""volatility"": 0.00758617}",registry_long_ready,signal_flat_exit,0.0,neutral_flow,0.01315406,strong_uptrend,high_vol,False,True,187.89811894,-330.289489,0.17538737,0.62704866,high_cost_ratio,0.21722455,2024-03-26T02:00:00+00:00,2024-03-29T02:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00009,BTCUSDT,long,2024-03-31T06:00:00+00:00,2024-04-03T06:00:00+00:00,70390.855084,66218.591964,0.0216695,-90.41085568,-91.59495904,1.18410337,1.18410337,72,72.0,1d_to_3d,trending_up,mean_reverting_chop,mean_reverting_chop,"{""bad_regime_risk_off"": 0.0, ""long_ready"": 1.0, ""momentum"": 0.09480156, ""orderflow_long_confirm"": 1.0, ""orderflow_short_confirm"": 0.0, ""raw_signal"": 1.0, ""short_ready"": 0.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_strength"": 0.0082965, ""volatility"": 0.00454871}",registry_long_ready,signal_flat_exit,0.0,neutral_flow,0.0082965,neutral_trend,mid_vol,False,True,20.19651392,-126.45984505,-6.00490915,0.02619383,low_cost_ratio,0.02960258,2024-03-31T05:00:00+00:00,2024-04-03T05:00:00+00:00,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00010,BTCUSDT,long,2024-03-31T06:00:00+00:00,2024-04-13T14:00:00+00:00,68950.03508145,67682.386212,0.0195985,-24.84401637,-25.97614907,1.1321327,1.1321327,320,320.0,1w_to_1m,trending_up,mean_reverting_chop,mean_reverting_chop,"{""bad_regime_risk_off"": 0.0, ""long_ready"": 1.0, ""momentum"": 0.09480156, ""orderflow_long_confirm"": 1.0, ""orderflow_short_confirm"": 0.0, ""raw_signal"": 1.0, ""short_ready"": 0.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_strength"": 0.0082965, ""volatility"": 0.00454871}",registry_long_ready,signal_flat_exit,0.0,neutral_flow,0.0082965,neutral_trend,mid_vol,False,True,74.28154716,-86.13589906,-1.92228352,0.09113927,low_cost_ratio,0.02677791,2024-03-31T05:00:00+00:00,2024-04-13T13:00:00+00:00,ledger_fills
