run_id,strategy_id,trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,size,gross_pnl,net_pnl,fees,slippage,holding_bars,holding_hours,entry_fill_id,exit_fill_id,attribution_source
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00041,BTCUSDT,long,2024-02-28T23:40:00+00:00,2024-09-23T03:40:00+00:00,60835.17209023,64494.69,0.0166055,60.76812465,52.69297722,8.07514743,0.0,4972,4972.0,fill_b9deb3b6c06b4310,fill_e6d6b8311e6b49f4,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00042,BTCUSDT,long,2024-02-28T23:40:00+00:00,2024-11-06T01:50:00+00:00,67592.49650025,70846.19,0.0003945,1.28358209,1.15878744,0.12479464,0.0,6026,6026.1667,fill_b9deb3b6c06b4310,fill_9fd6285135d4432e,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00043,BTCUSDT,long,2024-02-28T23:40:00+00:00,2024-11-06T04:00:00+00:00,68962.44602837,73755.04,0.09887174,473.85210509,448.55969462,25.29241047,0.0,6028,6028.3333,fill_b9deb3b6c06b4310,fill_1ae7c5820d0147f8,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00044,BTCUSDT,long,2024-02-28T23:40:00+00:00,2024-11-11T16:35:00+00:00,83894.99978176,84187.65,0.0139525,4.08320217,-0.60203477,4.68523694,0.0,6161,6160.9167,fill_b9deb3b6c06b4310,fill_b935b62b4f284c21,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00045,BTCUSDT,long,2024-02-28T23:40:00+00:00,2024-11-11T19:40:00+00:00,84075.82421739,86452.74,0.0848416,201.66133081,172.19583433,29.46549648,0.0,6164,6164.0,fill_b9deb3b6c06b4310,fill_8e89347d4fd445a3,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00046,BTCUSDT,long,2024-11-11T21:20:00+00:00,2024-11-11T22:20:00+00:00,87766.52,87008.18,0.0181705,-13.77941697,-15.36728881,1.58787184,0.0,1,1.0,fill_c0f8cc99c6d94b84,fill_fa94400332754da6,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00047,BTCUSDT,long,2024-11-12T06:50:00+00:00,2024-11-12T07:50:00+00:00,89500.0,89219.87,0.000605,-0.16947865,-0.22354141,0.05406276,0.0,1,1.0,fill_1b3ec3646ece49e1,fill_174a1e6d035348e1,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00048,BTCUSDT,long,2024-11-12T06:50:00+00:00,2024-12-04T21:10:00+00:00,90226.00414245,98313.83,0.019489,157.62363814,155.77932497,1.84431317,0.0,542,542.3333,fill_1b3ec3646ece49e1,fill_0b0ee061bc814cc5,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00049,BTCUSDT,long,2024-11-12T06:50:00+00:00,2024-12-05T00:35:00+00:00,90395.92710582,98299.73,0.0040355,31.89579658,31.44984184,0.44595474,0.0,546,545.75,fill_1b3ec3646ece49e1,fill_4e4f97f0e2c84ec3,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00050,BTCUSDT,long,2024-11-12T06:50:00+00:00,2024-12-05T04:05:00+00:00,93508.94154051,103466.85,0.006635,66.07072263,65.31570877,0.75501385,0.0,549,549.25,fill_1b3ec3646ece49e1,fill_3864caa9e11b4be3,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00051,BTCUSDT,long,2024-11-12T06:50:00+00:00,2025-01-21T19:25:00+00:00,93563.4979703,106722.77,0.0090475,119.05851369,117.95707125,1.10144244,0.0,1693,1692.5833,fill_1b3ec3646ece49e1,fill_d6d9cf0631d046a3,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00052,BTCUSDT,long,2024-11-12T06:50:00+00:00,2025-01-23T15:50:00+00:00,95878.8615316,104867.9,0.023575,211.91658189,208.92729215,2.98928975,0.0,1737,1737.0,fill_1b3ec3646ece49e1,fill_debcfa9351aa45b0,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00053,BTCUSDT,long,2024-11-12T06:50:00+00:00,2025-01-29T21:35:00+00:00,98924.12090113,104213.86,0.0004145,2.19259686,2.1329484,0.05964845,0.0,1887,1886.75,fill_1b3ec3646ece49e1,fill_66dcff0d45c94761,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00054,BTCUSDT,long,2024-11-12T06:50:00+00:00,2025-02-03T16:45:00+00:00,98903.73418513,98687.54,0.000161,-0.03480726,-0.05720798,0.02240071,0.0,2002,2001.9167,fill_1b3ec3646ece49e1,fill_8e0b23934e014202,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00055,BTCUSDT,long,2024-11-12T06:50:00+00:00,2025-02-03T19:05:00+00:00,98903.73418513,99870.57,0.00079565,0.76926292,0.6579332,0.11132972,0.0,2004,2004.25,fill_1b3ec3646ece49e1,fill_cdcda7d05399442f,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00056,BTCUSDT,long,2024-11-12T06:50:00+00:00,2025-02-03T20:05:00+00:00,98903.73418513,101535.84,0.0131805,34.69247069,32.82426749,1.8682032,0.0,2005,2005.25,fill_1b3ec3646ece49e1,fill_e874390392c34eb3,ledger_fills
20260620T000000Z_high_vol_non_expansion_trend_guard_eventledger,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1,btc_pullback_reclaim_intraday_high_vol_non_expansion_trend_guard_v1_00057,BTCUSDT,long,2024-11-12T06:50:00+00:00,2025-02-14T18:40:00+00:00,98818.9299722,98308.9,0.0001055,-0.05380816,-0.07026728,0.01645912,0.0,2268,2267.8333,fill_1b3ec3646ece49e1,fill_37e9c67e6f354230,ledger_fills
