date,symbol,open,high,low,close,volume,factor
2020-01-02,DIA,286.44000244140625,288.6300048828125,286.1499938964844,288.6199951171875,3865500,1.0
2020-01-03,DIA,285.3399963378906,287.1099853515625,285.17999267578125,286.32000732421875,3296700,1.0
2020-01-06,DIA,284.2900085449219,287.0299987792969,284.1600036621094,286.9800109863281,1645100,1.0
2020-01-07,DIA,286.29998779296875,286.7900085449219,285.5799865722656,285.739990234375,1413000,1.0
2020-01-08,DIA,285.32000732421875,288.6700134277344,285.0799865722656,287.3999938964844,3136700,1.0
2020-01-09,DIA,288.95001220703125,289.8399963378906,288.42999267578125,289.55999755859375,1783100,1.0
2020-01-10,DIA,289.9599914550781,290.0400085449219,287.8399963378906,288.239990234375,2989600,1.0
2020-01-13,DIA,288.7900085449219,289.0799865722656,288.1400146484375,289.0199890136719,1463300,1.0
2020-01-14,DIA,288.8699951171875,290.489990234375,288.7200012207031,289.2200012207031,2198500,1.0
2020-01-15,DIA,289.010009765625,291.239990234375,288.95001220703125,290.3500061035156,2195100,1.0
2020-01-16,DIA,291.6300048828125,292.9700012207031,291.4700012207031,292.92999267578125,2522000,1.0
2020-01-17,DIA,293.5199890136719,293.6099853515625,292.7900085449219,293.2699890136719,2147400,1.0
2020-01-21,DIA,292.44000244140625,293.2799987792969,291.3699951171875,291.8299865722656,4476900,1.0
2020-01-22,DIA,292.5,293.07000732421875,291.5799865722656,291.80999755859375,2077000,1.0
2020-01-23,DIA,290.75,291.8599853515625,289.6000061035156,291.5400085449219,1872600,1.0
2020-01-24,DIA,292.5400085449219,292.7699890136719,288.3399963378906,289.79998779296875,3612500,1.0
2020-01-27,DIA,284.8500061035156,286.6499938964844,283.8599853515625,285.3599853515625,4129100,1.0
2020-01-28,DIA,286.2200012207031,288.19000244140625,285.75,287.2900085449219,2999200,1.0
2020-01-29,DIA,288.989990234375,289.2799987792969,287.2099914550781,287.2900085449219,2126300,1.0
2020-01-30,DIA,285.6700134277344,288.7699890136719,284.8500061035156,288.5400085449219,3433200,1.0
2020-01-31,DIA,286.9599914550781,287.2300109863281,281.6099853515625,282.4200134277344,4885700,1.0
2020-02-03,DIA,283.69000244140625,286.260009765625,283.5,283.9800109863281,3157400,1.0
2020-02-04,DIA,287.67999267578125,289.0,287.4200134277344,288.0400085449219,3004100,1.0
2020-02-05,DIA,290.760009765625,293.0400085449219,289.95001220703125,292.8599853515625,3305900,1.0
2020-02-06,DIA,294.0199890136719,294.1400146484375,292.45001220703125,293.739990234375,2857200,1.0
2020-02-07,DIA,292.760009765625,292.80999755859375,290.6600036621094,291.19000244140625,3839300,1.0
2020-02-10,DIA,290.20001220703125,292.9599914550781,290.1600036621094,292.95001220703125,2877700,1.0
2020-02-11,DIA,294.3500061035156,294.4200134277344,292.2799987792969,292.94000244140625,1994500,1.0
2020-02-12,DIA,294.6300048828125,295.8699951171875,294.5299987792969,295.7200012207031,2804400,1.0
2020-02-13,DIA,294.3900146484375,295.8399963378906,293.9200134277344,294.82000732421875,2638000,1.0
2020-02-14,DIA,294.9700012207031,295.1300048828125,293.3999938964844,294.5400085449219,1861700,1.0
2020-02-18,DIA,293.1499938964844,293.8800048828125,291.760009765625,292.95001220703125,2397800,1.0
2020-02-19,DIA,293.7699890136719,294.7200012207031,293.3900146484375,294.1000061035156,1474400,1.0
2020-02-20,DIA,293.55999755859375,294.2900085449219,290.1700134277344,292.7799987792969,3493900,1.0
