run_id,strategy_id,trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,size,gross_pnl,net_pnl,fees,slippage,holding_bars,holding_hours,holding_bucket,entry_regime,exit_regime,dominant_regime_during_trade,entry_signal_components,entry_condition,exit_reason,orderflow_value_at_entry,orderflow_bucket,trend_strength_at_entry,trend_strength_bucket,volatility_state_at_entry,compression_state_at_entry,expansion_state_at_entry,MFE,MAE,realized_R,cost_to_profit_ratio,cost_bucket,turnover_contribution,entry_feature_time,exit_feature_time,attribution_source
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00001,BTCUSDT,long,2024-02-08T12:00:00+00:00,2024-03-04T22:00:00+00:00,53759.72155548,67261.544616,0.320605,4328.75198232,4313.2319731,15.52000922,15.52000922,610,610.0,1w_to_1m,trending_up,high_vol_trend,trending_up,"{""buy_pressure"": 0.17782506, ""buy_ratio"": 0.69788461, ""momentum"": 0.06231557, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 0.00013969, ""volatility"": 0.00336881}",trend_long,signal_flat_exit,0.17782506,buy_pressure,0.00013969,neutral_trend,low_vol,False,False,4476.06208781,-2931.59658844,25.02508228,0.00717066,low_cost_ratio,0.38800023,2024-02-08T11:00:00+00:00,2024-03-04T21:00:00+00:00,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00002,BTCUSDT,long,2024-02-08T12:00:00+00:00,2024-03-15T04:00:00+00:00,68540.38137589,68172.550068,0.27214041,-100.10176216,-121.87806155,21.77629938,21.77629938,856,856.0,over_1m,trending_up,mean_reverting_chop,trending_up,"{""buy_pressure"": 0.17782506, ""buy_ratio"": 0.69788461, ""momentum"": 0.06231557, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 0.00013969, ""volatility"": 0.00336881}",trend_long,signal_flat_exit,0.17782506,buy_pressure,0.00013969,neutral_trend,low_vol,False,False,1425.71057671,-6510.85354893,-0.65341032,0.43508324,mid_cost_ratio,0.37205113,2024-02-08T11:00:00+00:00,2024-03-15T03:00:00+00:00,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00003,BTCUSDT,long,2024-03-27T05:00:00+00:00,2024-04-01T05:00:00+00:00,70219.8267,70443.221436,0.0874845,19.54357678,14.62124221,4.92233457,4.92233457,120,120.0,3d_to_7d,trending_up,compression,trending_up,"{""buy_pressure"": 0.06895615, ""buy_ratio"": 0.62539155, ""momentum"": 0.13770037, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 0.02345445, ""volatility"": 0.00647835}",trend_long,signal_flat_exit,0.06895615,buy_pressure,0.02345445,strong_uptrend,mid_vol,False,False,126.77932672,-167.64013474,0.23800901,0.50372914,high_cost_ratio,0.12305836,2024-03-27T04:00:00+00:00,2024-04-01T04:00:00+00:00,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00004,BTCUSDT,long,2024-04-09T03:00:00+00:00,2024-04-14T03:00:00+00:00,71526.088996,63037.934736,0.140644,-1193.80796774,-1201.37821676,7.57024902,7.57024902,120,120.0,3d_to_7d,trending_up,high_vol_trend,trending_up,"{""buy_pressure"": 0.32815305, ""buy_ratio"": 0.90048866, ""momentum"": 0.06424895, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 0.00881141, ""volatility"": 0.00460024}",trend_long,signal_flat_exit,0.32815305,buy_pressure,0.00881141,neutral_trend,mid_vol,False,False,12.65528833,-1378.60922407,-11.94246741,0.01268252,low_cost_ratio,0.18925623,2024-04-09T02:00:00+00:00,2024-04-14T02:00:00+00:00,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00005,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-06-10T03:00:00+00:00,69508.08583948,69728.737344,0.0108725,2.39903348,1.79349254,0.60554094,0.60554094,541,541.0,1w_to_1m,trending_up,compression,compression,"{""buy_pressure"": -0.04762262, ""buy_ratio"": 0.48649514, ""momentum"": 0.09552231, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 5.26e-05, ""volatility"": 0.00392095}",trend_long,signal_flat_exit,-0.04762262,sell_pressure,5.26e-05,neutral_trend,low_vol,True,True,26.54503654,-38.14166329,0.23732027,0.50482075,high_cost_ratio,0.01513852,2024-05-18T13:00:00+00:00,2024-06-10T02:00:00+00:00,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00006,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-07-26T10:00:00+00:00,69470.88937037,67211.874492,0.0157785,-35.64386626,-36.5415261,0.89765984,0.89765984,1652,1652.0,over_1m,trending_up,mean_reverting_chop,trending_down,"{""buy_pressure"": -0.04762262, ""buy_ratio"": 0.48649514, ""momentum"": 0.09552231, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 5.26e-05, ""volatility"": 0.00392095}",trend_long,signal_flat_exit,-0.04762262,sell_pressure,5.26e-05,neutral_trend,low_vol,True,True,39.10986231,-245.41436109,-3.33363547,0.05036826,low_cost_ratio,0.02156649,2024-05-18T13:00:00+00:00,2024-07-26T09:00:00+00:00,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00007,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-09-27T18:00:00+00:00,68454.36617037,65863.274148,0.0485285,-125.74180921,-128.60109931,2.8592901,2.8592901,3172,3172.0,over_1m,trending_up,low_vol_chop,mean_reverting_chop,"{""buy_pressure"": -0.04762262, ""buy_ratio"": 0.48649514, ""momentum"": 0.09552231, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 5.26e-05, ""volatility"": 0.00392095}",trend_long,signal_flat_exit,-0.04762262,sell_pressure,5.26e-05,neutral_trend,low_vol,True,True,169.61699905,-913.37169763,-3.87120937,0.04547875,low_cost_ratio,0.06518234,2024-05-18T13:00:00+00:00,2024-09-27T17:00:00+00:00,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00008,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-10-23T00:00:00+00:00,68304.29071153,67416.87246,0.01584,-14.0567051,-15.21206909,1.15536399,1.15536399,3778,3778.0,over_1m,trending_up,low_vol_chop,trending_up,"{""buy_pressure"": -0.04762262, ""buy_ratio"": 0.48649514, ""momentum"": 0.09552231, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 5.26e-05, ""volatility"": 0.00392095}",trend_long,signal_flat_exit,-0.04762262,sell_pressure,5.26e-05,neutral_trend,low_vol,True,True,57.74122393,-295.75292807,-1.40599937,0.16438617,mid_cost_ratio,0.02149823,2024-05-18T13:00:00+00:00,2024-10-22T23:00:00+00:00,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00009,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-11-03T10:00:00+00:00,69208.49887101,68192.951904,0.00265,-2.69119946,-2.86474272,0.17354326,0.17354326,4052,4052.0,over_1m,trending_up,mean_reverting_chop,trending_up,"{""buy_pressure"": -0.04762262, ""buy_ratio"": 0.48649514, ""momentum"": 0.09552231, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 5.26e-05, ""volatility"": 0.00392095}",trend_long,signal_flat_exit,-0.04762262,sell_pressure,5.26e-05,neutral_trend,low_vol,True,True,10.76957649,-51.87501901,-1.56199745,0.12897094,mid_cost_ratio,0.00364114,2024-05-18T13:00:00+00:00,2024-11-03T09:00:00+00:00,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00010,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-11-13T21:00:00+00:00,69208.49887101,89528.164404,0.235045,4776.0357852,4758.53600028,17.49978492,17.49978492,4303,4303.0,over_1m,trending_up,high_vol_trend,trending_up,"{""buy_pressure"": -0.04762262, ""buy_ratio"": 0.48649514, ""momentum"": 0.09552231, ""raw_signal"": 1.0, ""side"": ""long"", ""target_signal"": 1.0, ""trend_long"": 1.0, ""trend_short"": 0.0, ""trend_strength"": 5.26e-05, ""volatility"": 0.00392095}",trend_long,signal_flat_exit,-0.04762262,sell_pressure,5.26e-05,neutral_trend,low_vol,True,True,5645.09483396,-4601.11843124,29.25249493,0.00732816,low_cost_ratio,0.37310259,2024-05-18T13:00:00+00:00,2024-11-13T20:00:00+00:00,ledger_fills
