run_id,strategy_id,trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,size,gross_pnl,net_pnl,fees,slippage,holding_bars,holding_hours,entry_fill_id,exit_fill_id,attribution_source
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00001,BTCUSDT,long,2024-02-08T12:00:00+00:00,2024-03-04T22:00:00+00:00,53759.72155548,67261.544616,0.320605,4328.75198232,4313.2319731,15.52000922,15.52000922,610,610.0,fill_09ceb6a8af904510,fill_d216a1392c7049ac,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00002,BTCUSDT,long,2024-02-08T12:00:00+00:00,2024-03-15T04:00:00+00:00,68540.38137589,68172.550068,0.27214041,-100.10176216,-121.87806155,21.77629938,21.77629938,856,856.0,fill_09ceb6a8af904510,fill_e85392c370884e67,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00003,BTCUSDT,long,2024-03-27T05:00:00+00:00,2024-04-01T05:00:00+00:00,70219.8267,70443.221436,0.0874845,19.54357678,14.62124221,4.92233457,4.92233457,120,120.0,fill_766d98c983ff49fb,fill_ec3f463f66784353,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00004,BTCUSDT,long,2024-04-09T03:00:00+00:00,2024-04-14T03:00:00+00:00,71526.088996,63037.934736,0.140644,-1193.80796774,-1201.37821676,7.57024902,7.57024902,120,120.0,fill_608a2223f09f41c3,fill_3efb5b17084d42ec,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00005,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-06-10T03:00:00+00:00,69508.08583948,69728.737344,0.0108725,2.39903348,1.79349254,0.60554094,0.60554094,541,541.0,fill_78b0ae89576a47f2,fill_f43365aff3744d4d,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00006,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-07-26T10:00:00+00:00,69470.88937037,67211.874492,0.0157785,-35.64386626,-36.5415261,0.89765984,0.89765984,1652,1652.0,fill_78b0ae89576a47f2,fill_cba4e51f9f8349e3,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00007,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-09-27T18:00:00+00:00,68454.36617037,65863.274148,0.0485285,-125.74180921,-128.60109931,2.8592901,2.8592901,3172,3172.0,fill_78b0ae89576a47f2,fill_b684086853af43ab,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00008,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-10-23T00:00:00+00:00,68304.29071153,67416.87246,0.01584,-14.0567051,-15.21206909,1.15536399,1.15536399,3778,3778.0,fill_78b0ae89576a47f2,fill_7b6a0dca4b694a8c,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00009,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-11-03T10:00:00+00:00,69208.49887101,68192.951904,0.00265,-2.69119946,-2.86474272,0.17354326,0.17354326,4052,4052.0,fill_78b0ae89576a47f2,fill_27d40ba1959042a1,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00010,BTCUSDT,long,2024-05-18T14:00:00+00:00,2024-11-13T21:00:00+00:00,69208.49887101,89528.164404,0.235045,4776.0357852,4758.53600028,17.49978492,17.49978492,4303,4303.0,fill_78b0ae89576a47f2,fill_a2f47a9827684520,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00011,BTCUSDT,long,2024-11-18T21:00:00+00:00,2024-11-23T21:00:00+00:00,91583.498752,97663.9188,0.0245885,149.50840835,147.6470843,1.86132405,1.86132405,120,120.0,fill_8d90f4fcb4b64f57,fill_d8f15b8794fc4810,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00012,BTCUSDT,long,2024-11-18T21:00:00+00:00,2024-12-09T04:00:00+00:00,93475.82939254,99087.209256,0.096379,540.81917986,532.49480628,8.32437358,8.32437358,487,487.0,fill_8d90f4fcb4b64f57,fill_c654f61815a74dc8,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00013,BTCUSDT,long,2024-12-15T10:00:00+00:00,2025-04-29T09:00:00+00:00,95796.25046243,94915.338672,0.0027715,-2.44144703,-2.65286989,0.21142287,0.21142287,3239,3239.0,fill_941ef6d7d9e04e10,fill_c58cb77275524154,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00014,BTCUSDT,long,2024-12-15T10:00:00+00:00,2025-05-15T11:00:00+00:00,95898.52357973,101678.742228,0.0651875,376.79800313,371.56872044,5.2292827,5.2292827,3625,3625.0,fill_941ef6d7d9e04e10,fill_dfec72934acf49dd,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00015,BTCUSDT,long,2024-12-15T10:00:00+00:00,2025-05-28T03:00:00+00:00,107191.23508001,108681.55998,0.029644,44.17919134,41.19037306,2.98881827,2.98881827,3929,3929.0,fill_941ef6d7d9e04e10,fill_cd795fc37cfe48db,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00016,BTCUSDT,long,2024-12-15T10:00:00+00:00,2025-07-18T05:00:00+00:00,107191.23508001,120296.862,0.060115,787.8447623,780.82512034,7.01964196,7.01964196,5155,5155.0,fill_941ef6d7d9e04e10,fill_c8b6744ea8244b48,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00017,BTCUSDT,long,2024-12-15T10:00:00+00:00,2025-09-20T23:00:00+00:00,107866.9246267,115694.643624,0.001686,13.19753423,12.93598547,0.26154876,0.26154876,6709,6709.0,fill_941ef6d7d9e04e10,fill_050a944cbea1443c,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00018,BTCUSDT,long,2024-12-15T10:00:00+00:00,2025-10-09T02:00:00+00:00,112630.15344161,122531.927616,0.036423,360.65232075,355.80308406,4.84923669,4.84923669,7144,7144.0,fill_941ef6d7d9e04e10,fill_5eb91e5e073d418d,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00019,BTCUSDT,long,2024-12-15T10:00:00+00:00,2026-01-11T22:00:00+00:00,109078.3878937,90797.476476,0.0031555,-57.68541598,-58.09827284,0.41285686,0.41285686,9420,9420.0,fill_941ef6d7d9e04e10,fill_adc761f3289c4e5a,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00020,BTCUSDT,long,2024-12-15T10:00:00+00:00,2026-01-21T22:00:00+00:00,109078.3878937,90296.077116,0.017159,-322.28567063,-324.55978404,2.2741134,2.2741134,9660,9660.0,fill_941ef6d7d9e04e10,fill_534d00e3efa84042,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00021,BTCUSDT,long,2024-12-15T10:00:00+00:00,2026-03-18T21:00:00+00:00,104114.26149044,71208.645144,0.1604,-5278.06086197,-5298.345915,20.28505303,20.28505303,11003,11003.0,fill_941ef6d7d9e04e10,fill_77beed34aac64742,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00022,BTCUSDT,long,2024-12-15T10:00:00+00:00,2026-04-20T04:00:00+00:00,75135.38418485,74614.712172,0.00638,-3.32188744,-5.1243182,1.80243076,1.80243076,11778,11778.0,fill_941ef6d7d9e04e10,fill_985c0653eb404492,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00023,BTCUSDT,long,2024-12-15T10:00:00+00:00,2026-05-01T18:00:00+00:00,76705.87893927,78554.755524,0.0124095,22.94363398,20.74564867,2.19798531,2.19798531,12056,12056.0,fill_941ef6d7d9e04e10,fill_befad7e5903a4e31,ledger_fills
20260516T080000Z_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf,btc_perp_dual_trend_v4_eventpf_wf_00024,BTCUSDT,long,2024-12-15T10:00:00+00:00,2026-05-11T18:00:00+00:00,78887.73979636,81913.051668,0.1339645,405.28439223,387.22736233,18.0570299,18.0570299,12296,12296.0,fill_941ef6d7d9e04e10,fill_0ced829a88034c2d,ledger_fills
